FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
60,2.40
66,2.64
72,2.88
78,3.12
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
126,5.04
144,5.76
234,9.36
276,11.04
282,11.28
288,11.52
294,11.76
300,12.00
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
348,13.92
360,14.40
366,14.64
396,15.84
420,16.80
432,17.28
444,17.76
450,18.00
462,18.48
468,18.72
474,18.96
486,19.44
516,20.64
540,21.60
564,22.56
576,23.04
582,23.28
588,23.52
594,23.76
600,24.00
606,24.24
612,24.48
630,25.20
672,26.88
756,30.24
888,35.52
936,37.44
1032,41.28
1062,42.48
1074,42.96
1086,43.44
1098,43.92
1110,44.40
1116,44.64
1122,44.88
1134,45.36
1140,45.60
1152,46.08
1170,46.80
1188,47.52
1212,48.48
1236,49.44
1242,49.68
1254,50.16
1260,50.40
1290,51.60
1308,52.32
1320,52.80
1392,55.68
1500,60.00
1506,60.24
1536,61.44
1572,62.88
1596,63.84
1614,64.56
1626,65.04
1632,65.28
1710,68.40
1806,72.24
1830,73.20
1866,74.64
1884,75.36
1896,75.84
1902,76.08
1914,76.56
1926,77.04
2010,80.40
2022,80.88
2136,85.44
2142,85.68
2280,91.20
2298,91.92
2310,92.40
2328,93.12
2340,93.60
2358,94.32
2376,95.04
2400,96.00
2406,96.24
2418,96.72
2442,97.68
2454,98.16
2466,98.64
2472,98.88
2484,99.36
2490,99.60
2682,107.28
2712,108.48
2796,111.84
2832,113.28
2844,113.76
2856,114.24
2886,115.44
2904,116.16
2916,116.64
2970,118.80
2976,119.04
3006,120.24
3012,120.48
3030,121.20
3054,122.16
3066,122.64
3102,124.08
3180,127.20
3198,127.92
3204,128.16
3210,128.40
3216,128.64
3222,128.88
3228,129.12
3246,129.84
3252,130.08
3258,130.32
3264,130.56
3270,130.80
3276,131.04
3282,131.28
3288,131.52
3294,131.76
3300,132.00
3306,132.24
3312,132.48
3336,133.44
3342,133.68
3348,133.92
3354,134.16
3366,134.64
3372,134.88
3384,135.36
3390,135.60
3402,136.08
3408,136.32
3414,136.56
3426,137.04
3438,137.52
3450,138.00
3462,138.48
3468,138.72
3510,140.40
3534,141.36
