FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
36,1.44
42,1.68
48,1.92
60,2.40
72,2.88
78,3.12
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
114,4.56
132,5.28
162,6.48
252,10.08
270,10.80
294,11.76
300,12.00
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
354,14.16
360,14.40
366,14.64
384,15.36
390,15.60
402,16.08
408,16.32
414,16.56
420,16.80
432,17.28
438,17.52
462,18.48
468,18.72
474,18.96
480,19.20
486,19.44
492,19.68
504,20.16
516,20.64
522,20.88
528,21.12
540,21.60
546,21.84
552,22.08
576,23.04
606,24.24
612,24.48
618,24.72
624,24.96
630,25.20
636,25.44
642,25.68
648,25.92
654,26.16
660,26.40
666,26.64
672,26.88
678,27.12
684,27.36
708,28.32
720,28.80
726,29.04
732,29.28
738,29.52
744,29.76
750,30.00
756,30.24
768,30.72
780,31.20
822,32.88
1002,40.08
1032,41.28
1044,41.76
1074,42.96
1080,43.20
1086,43.44
1092,43.68
1098,43.92
1104,44.16
1110,44.40
1116,44.64
1122,44.88
1128,45.12
1134,45.36
1140,45.60
1146,45.84
1152,46.08
1164,46.56
1170,46.80
1176,47.04
1194,47.76
1200,48.00
1206,48.24
1212,48.48
1218,48.72
1224,48.96
1230,49.20
1236,49.44
1242,49.68
1248,49.92
1254,50.16
1266,50.64
1272,50.88
1278,51.12
1284,51.36
1290,51.60
1296,51.84
1302,52.08
1308,52.32
1314,52.56
1320,52.80
1326,53.04
1332,53.28
1338,53.52
1344,53.76
1350,54.00
1356,54.24
1362,54.48
1368,54.72
1374,54.96
1380,55.20
1386,55.44
1392,55.68
1398,55.92
1404,56.16
1416,56.64
1428,57.12
1434,57.36
1440,57.60
1446,57.84
1452,58.08
1458,58.32
1464,58.56
1470,58.80
1476,59.04
1482,59.28
1488,59.52
1500,60.00
1506,60.24
1536,61.44
1572,62.88
1578,63.12
1584,63.36
1590,63.60
1602,64.08
1608,64.32
1614,64.56
1620,64.80
1626,65.04
1632,65.28
1638,65.52
1644,65.76
1656,66.24
1662,66.48
1680,67.20
1686,67.44
1692,67.68
1710,68.40
1716,68.64
1722,68.88
1728,69.12
1734,69.36
1746,69.84
1752,70.08
1758,70.32
1770,70.80
