FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
42,1.68
48,1.92
54,2.16
84,3.36
102,4.08
108,4.32
114,4.56
120,4.80
126,5.04
132,5.28
144,5.76
150,6.00
168,6.72
180,7.20
306,12.24
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
456,18.24
462,18.48
468,18.72
480,19.20
486,19.44
492,19.68
498,19.92
504,20.16
510,20.40
522,20.88
528,21.12
534,21.36
540,21.60
546,21.84
552,22.08
564,22.56
606,24.24
648,25.92
654,26.16
660,26.40
672,26.88
684,27.36
690,27.60
696,27.84
702,28.08
720,28.80
732,29.28
738,29.52
744,29.76
774,30.96
816,32.64
828,33.12
834,33.36
840,33.60
852,34.08
858,34.32
864,34.56
870,34.80
876,35.04
894,35.76
900,36.00
1050,42.00
1062,42.48
1068,42.72
1074,42.96
1080,43.20
1092,43.68
1098,43.92
1104,44.16
1110,44.40
1254,50.16
1278,51.12
1326,53.04
1488,59.52
1506,60.24
1512,60.48
1530,61.20
1536,61.44
1560,62.40
1572,62.88
1584,63.36
1590,63.60
1596,63.84
1608,64.32
1638,65.52
1650,66.00
1674,66.96
1680,67.20
1686,67.44
1692,67.68
1698,67.92
1704,68.16
1710,68.40
1752,70.08
1758,70.32
1764,70.56
1770,70.80
1776,71.04
1782,71.28
1788,71.52
1800,72.00
1806,72.24
1812,72.48
1818,72.72
1824,72.96
1830,73.20
1836,73.44
1842,73.68
1854,74.16
1860,74.40
1866,74.64
1872,74.88
1878,75.12
1950,78.00
1980,79.20
1998,79.92
2016,80.64
2022,80.88
2028,81.12
2034,81.36
2040,81.60
2046,81.84
2082,83.28
2094,83.76
2100,84.00
2112,84.48
2148,85.92
2166,86.64
2208,88.32
2280,91.20
2400,96.00
2430,97.20
2436,97.44
2442,97.68
2448,97.92
2454,98.16
2460,98.40
2478,99.12
2490,99.60
2502,100.08
2514,100.56
2532,101.28
2538,101.52
2550,102.00
2580,103.20
2586,103.44
2616,104.64
2664,106.56
2712,108.48
2730,109.20
2754,110.16
2874,114.96
2952,118.08
2958,118.32
2964,118.56
3000,120.00
3288,131.52
3324,132.96
3372,134.88
3378,135.12
3408,136.32
3420,136.80
3432,137.28
3438,137.52
3450,138.00
3462,138.48
3504,140.16
3516,140.64
3534,141.36
