FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
36,1.44
42,1.68
48,1.92
66,2.64
78,3.12
84,3.36
90,3.60
102,4.08
114,4.56
138,5.52
180,7.20
264,10.56
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
348,13.92
354,14.16
360,14.40
366,14.64
378,15.12
384,15.36
390,15.60
402,16.08
414,16.56
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
462,18.48
468,18.72
474,18.96
486,19.44
504,20.16
510,20.40
516,20.64
528,21.12
552,22.08
582,23.28
606,24.24
630,25.20
636,25.44
654,26.16
684,27.36
726,29.04
750,30.00
756,30.24
762,30.48
768,30.72
774,30.96
780,31.20
786,31.44
804,32.16
1212,48.48
1218,48.72
1224,48.96
1230,49.20
1236,49.44
1248,49.92
1254,50.16
1260,50.40
1266,50.64
1272,50.88
1278,51.12
1284,51.36
1290,51.60
1296,51.84
1308,52.32
1314,52.56
1320,52.80
1326,53.04
1332,53.28
1338,53.52
1344,53.76
1350,54.00
1356,54.24
1362,54.48
1374,54.96
1380,55.20
1392,55.68
1416,56.64
1422,56.88
1434,57.36
1440,57.60
1452,58.08
1458,58.32
1482,59.28
1488,59.52
1512,60.48
1518,60.72
1542,61.68
1548,61.92
1554,62.16
1566,62.64
1578,63.12
1614,64.56
1644,65.76
1650,66.00
1656,66.24
1662,66.48
1668,66.72
1674,66.96
1680,67.20
1686,67.44
1722,68.88
1728,69.12
1734,69.36
1740,69.60
1746,69.84
1758,70.32
1770,70.80
1776,71.04
1794,71.76
1800,72.00
1818,72.72
1830,73.20
1836,73.44
1842,73.68
1854,74.16
1872,74.88
1902,76.08
1920,76.80
1926,77.04
1938,77.52
1944,77.76
1950,78.00
1974,78.96
1980,79.20
1992,79.68
2004,80.16
2028,81.12
2070,82.80
2094,83.76
2100,84.00
2118,84.72
2124,84.96
2130,85.20
2136,85.44
2142,85.68
2154,86.16
2160,86.40
2172,86.88
2184,87.36
2196,87.84
2208,88.32
2214,88.56
2220,88.80
2226,89.04
2232,89.28
2244,89.76
2250,90.00
2256,90.24
2268,90.72
2280,91.20
2520,100.80
2532,101.28
2538,101.52
2544,101.76
2550,102.00
2556,102.24
2568,102.72
2580,103.20
2730,109.20
2814,112.56
2862,114.48
2886,115.44
