FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
36,1.44
42,1.68
48,1.92
54,2.16
84,3.36
90,3.60
96,3.84
102,4.08
114,4.56
126,5.04
132,5.28
144,5.76
162,6.48
264,10.56
318,12.72
330,13.20
336,13.44
342,13.68
348,13.92
354,14.16
360,14.40
366,14.64
372,14.88
378,15.12
390,15.60
420,16.80
456,18.24
462,18.48
510,20.40
516,20.64
528,21.12
540,21.60
552,22.08
564,22.56
570,22.80
600,24.00
624,24.96
630,25.20
636,25.44
642,25.68
660,26.40
672,26.88
690,27.60
714,28.56
726,29.04
732,29.28
738,29.52
744,29.76
750,30.00
756,30.24
762,30.48
774,30.96
798,31.92
840,33.60
894,35.76
900,36.00
906,36.24
912,36.48
918,36.72
924,36.96
930,37.20
936,37.44
954,38.16
966,38.64
1074,42.96
1170,46.80
1182,47.28
1188,47.52
1194,47.76
1200,48.00
1248,49.92
1284,51.36
1320,52.80
1326,53.04
1344,53.76
1356,54.24
1362,54.48
1368,54.72
1374,54.96
1380,55.20
1386,55.44
1392,55.68
1398,55.92
1404,56.16
1410,56.40
1416,56.64
1434,57.36
1458,58.32
1476,59.04
1482,59.28
1488,59.52
1506,60.24
1530,61.20
1536,61.44
1542,61.68
1548,61.92
1554,62.16
1560,62.40
1566,62.64
1572,62.88
1602,64.08
1614,64.56
1626,65.04
1638,65.52
1686,67.44
1692,67.68
1698,67.92
1704,68.16
1710,68.40
1716,68.64
1722,68.88
1728,69.12
1734,69.36
1740,69.60
1746,69.84
1752,70.08
1758,70.32
1764,70.56
1770,70.80
1794,71.76
1842,73.68
1848,73.92
1896,75.84
1944,77.76
1950,78.00
1956,78.24
1962,78.48
1968,78.72
1974,78.96
1980,79.20
1986,79.44
1992,79.68
2034,81.36
2052,82.08
2058,82.32
2082,83.28
2130,85.20
2136,85.44
2178,87.12
2202,88.08
2214,88.56
2220,88.80
2232,89.28
2250,90.00
2262,90.48
2274,90.96
2292,91.68
2364,94.56
2412,96.48
2490,99.60
2526,101.04
2634,105.36
2706,108.24
2778,111.12
2892,115.68
2934,117.36
2940,117.60
2946,117.84
2952,118.08
2958,118.32
2964,118.56
2970,118.80
2988,119.52
3000,120.00
3030,121.20
3078,123.12
3102,124.08
3114,124.56
3138,125.52
