FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
54,2.16
66,2.64
72,2.88
84,3.36
90,3.60
96,3.84
108,4.32
132,5.28
144,5.76
258,10.32
300,12.00
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
348,13.92
354,14.16
360,14.40
366,14.64
372,14.88
384,15.36
408,16.32
414,16.56
432,17.28
438,17.52
450,18.00
462,18.48
474,18.96
480,19.20
486,19.44
498,19.92
516,20.64
570,22.80
588,23.52
612,24.48
618,24.72
648,25.92
654,26.16
696,27.84
702,28.08
714,28.56
720,28.80
726,29.04
732,29.28
738,29.52
744,29.76
750,30.00
756,30.24
762,30.48
780,31.20
786,31.44
888,35.52
1230,49.20
1242,49.68
1272,50.88
1284,51.36
1290,51.60
1302,52.08
1314,52.56
1326,53.04
1338,53.52
1344,53.76
1362,54.48
1380,55.20
1416,56.64
1464,58.56
1470,58.80
1500,60.00
1512,60.48
1566,62.64
1590,63.60
1596,63.84
1602,64.08
1608,64.32
1620,64.80
1644,65.76
1668,66.72
1698,67.92
1710,68.40
1716,68.64
1722,68.88
1728,69.12
1740,69.60
1788,71.52
1830,73.20
1836,73.44
1842,73.68
1848,73.92
1854,74.16
1872,74.88
1908,76.32
1956,78.24
2010,80.40
2070,82.80
2076,83.04
2082,83.28
2088,83.52
2100,84.00
2106,84.24
2118,84.72
2124,84.96
2130,85.20
2136,85.44
2142,85.68
2148,85.92
2154,86.16
2160,86.40
2172,86.88
2184,87.36
2190,87.60
2202,88.08
2250,90.00
2268,90.72
2280,91.20
2286,91.44
2292,91.68
2298,91.92
2304,92.16
2310,92.40
2316,92.64
2322,92.88
2328,93.12
2334,93.36
2340,93.60
2346,93.84
2352,94.08
2358,94.32
2364,94.56
2370,94.80
2376,95.04
2382,95.28
2388,95.52
2394,95.76
2418,96.72
2436,97.44
2442,97.68
2604,104.16
2658,106.32
2718,108.72
2886,115.44
2898,115.92
2910,116.40
2916,116.64
2934,117.36
2940,117.60
2946,117.84
2952,118.08
2958,118.32
2970,118.80
2976,119.04
2982,119.28
2988,119.52
2994,119.76
3006,120.24
3012,120.48
3018,120.72
3024,120.96
3030,121.20
3036,121.44
3066,122.64
3072,122.88
