FrameID,Seconds
0,0.00
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
60,2.40
66,2.64
72,2.88
78,3.12
84,3.36
90,3.60
96,3.84
102,4.08
120,4.80
132,5.28
252,10.08
282,11.28
288,11.52
294,11.76
300,12.00
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
342,13.68
348,13.92
366,14.64
384,15.36
390,15.60
420,16.80
462,18.48
468,18.72
474,18.96
498,19.92
510,20.40
522,20.88
534,21.36
546,21.84
552,22.08
564,22.56
576,23.04
582,23.28
588,23.52
594,23.76
600,24.00
606,24.24
612,24.48
618,24.72
624,24.96
630,25.20
672,26.88
684,27.36
708,28.32
714,28.56
720,28.80
726,29.04
780,31.20
816,32.64
822,32.88
828,33.12
834,33.36
840,33.60
852,34.08
858,34.32
864,34.56
870,34.80
876,35.04
882,35.28
888,35.52
894,35.76
906,36.24
924,36.96
1158,46.32
1194,47.76
1212,48.48
1224,48.96
1236,49.44
1254,50.16
1266,50.64
1284,51.36
1332,53.28
1338,53.52
1386,55.44
1398,55.92
1440,57.60
1494,59.76
1554,62.16
1602,64.08
1650,66.00
1692,67.68
1740,69.60
1800,72.00
1866,74.64
1938,77.52
1992,79.68
2064,82.56
2136,85.44
2160,86.40
2196,87.84
2262,90.48
2286,91.44
2322,92.88
2400,96.00
2454,98.16
2514,100.56
2598,103.92
2748,109.92
2904,116.16
2982,119.28
3048,121.92
3132,125.28
3192,127.68
3222,128.88
3264,130.56
3342,133.68
3414,136.56
3474,138.96
3492,139.68
3510,140.40
3558,142.32
3564,142.56
3570,142.80
3576,143.04
3582,143.28
3588,143.52
3594,143.76
3600,144.00
3612,144.48
3618,144.72
3624,144.96
3636,145.44
3648,145.92
3720,148.80
3786,151.44
3858,154.32
3918,156.72
3948,157.92
3972,158.88
4026,161.04
4092,163.68
4164,166.56
4242,169.68
4296,171.84
4362,174.48
4368,174.72
4392,175.68
4404,176.16
4434,177.36
4446,177.84
4614,184.56
4788,191.52
4812,192.48
4866,194.64
4878,195.12
4902,196.08
4920,196.80
4932,197.28
4944,197.76
4950,198.00
4956,198.24
4968,198.72
4974,198.96
4986,199.44
4998,199.92
5016,200.64
5040,201.60
5082,203.28
5118,204.72
5124,204.96
5136,205.44
5142,205.68
5154,206.16
5160,206.40
5172,206.88
5190,207.60
5196,207.84
5202,208.08
5208,208.32
5226,209.04
5238,209.52
5244,209.76
5256,210.24
5274,210.96
5286,211.44
5292,211.68
5298,211.92
5304,212.16
5310,212.40
5316,212.64
5322,212.88
5328,213.12
5334,213.36
5340,213.60
5346,213.84
5352,214.08
5358,214.32
5370,214.80
5388,215.52
5418,216.72
5430,217.20
5442,217.68
5466,218.64
5490,219.60
5520,220.80
5556,222.24
5562,222.48
5568,222.72
5574,222.96
5580,223.20
5586,223.44
5598,223.92
5604,224.16
5610,224.40
5616,224.64
5622,224.88
5628,225.12
5634,225.36
5640,225.60
5646,225.84
5652,226.08
5658,226.32
5664,226.56
5670,226.80
5676,227.04
5682,227.28
5688,227.52
5694,227.76
5700,228.00
5706,228.24
5712,228.48
5718,228.72
5724,228.96
5730,229.20
5736,229.44
5742,229.68
5748,229.92
5754,230.16
5760,230.40
5766,230.64
5772,230.88
5778,231.12
5784,231.36
5790,231.60
5802,232.08
5808,232.32
5814,232.56
5820,232.80
5826,233.04
5832,233.28
5838,233.52
5844,233.76
5850,234.00
5856,234.24
5862,234.48
5988,239.52
6108,244.32
6234,249.36
6360,254.40
6402,256.08
6468,258.72
6708,268.32
6756,270.24
6780,271.20
6798,271.92
6804,272.16
6810,272.40
6822,272.88
6834,273.36
6852,274.08
6864,274.56
6870,274.80
6882,275.28
6900,276.00
6906,276.24
6912,276.48
6918,276.72
6924,276.96
6930,277.20
6936,277.44
6954,278.16
6960,278.40
6966,278.64
6972,278.88
6978,279.12
6984,279.36
6990,279.60
6996,279.84
7002,280.08
7008,280.32
7014,280.56
7020,280.80
7026,281.04
7032,281.28
7038,281.52
7050,282.00
7068,282.72
7074,282.96
7086,283.44
7098,283.92
7104,284.16
7110,284.40
7116,284.64
7122,284.88
7128,285.12
7134,285.36
7140,285.60
7146,285.84
7158,286.32
7164,286.56
7170,286.80
7182,287.28
7188,287.52
7194,287.76
7206,288.24
7212,288.48
7236,289.44
7242,289.68
7266,290.64
7302,292.08
7314,292.56
7338,293.52
7344,293.76
7362,294.48
7374,294.96
7380,295.20
7398,295.92
7404,296.16
7410,296.40
7416,296.64
7422,296.88
7428,297.12
7434,297.36
7440,297.60
7446,297.84
7452,298.08
7458,298.32
7464,298.56
7470,298.80
7476,299.04
7482,299.28
7488,299.52
7494,299.76
7500,300.00
7512,300.48
7518,300.72
7524,300.96
7530,301.20
7536,301.44
7542,301.68
7548,301.92
7554,302.16
7560,302.40
7566,302.64
7572,302.88
7578,303.12
7584,303.36
7590,303.60
7596,303.84
7602,304.08
7608,304.32
7614,304.56
7620,304.80
7626,305.04
7632,305.28
7638,305.52
7644,305.76
7650,306.00
7656,306.24
7662,306.48
7668,306.72
7674,306.96
7680,307.20
7692,307.68
7698,307.92
7704,308.16
7716,308.64
7722,308.88
7728,309.12
7734,309.36
7740,309.60
7746,309.84
7752,310.08
7758,310.32
7776,311.04
7824,312.96
7830,313.20
7836,313.44
7842,313.68
7848,313.92
7854,314.16
7860,314.40
7866,314.64
7872,314.88
7878,315.12
7884,315.36
7890,315.60
7896,315.84
7902,316.08
7908,316.32
7914,316.56
7920,316.80
7926,317.04
7932,317.28
7938,317.52
7944,317.76
7950,318.00
7956,318.24
7962,318.48
7968,318.72
7974,318.96
7980,319.20
7986,319.44
8112,324.48
8166,326.64
8244,329.76
8364,334.56
8406,336.24
8412,336.48
8418,336.72
8424,336.96
8430,337.20
8436,337.44
8442,337.68
8448,337.92
8454,338.16
8460,338.40
8466,338.64
8472,338.88
8478,339.12
8484,339.36
8490,339.60
8496,339.84
8502,340.08
8508,340.32
8514,340.56
8520,340.80
8526,341.04
8532,341.28
8538,341.52
8544,341.76
8550,342.00
8556,342.24
8568,342.72
8574,342.96
8580,343.20
8592,343.68
8598,343.92
8604,344.16
8616,344.64
8622,344.88
8628,345.12
8634,345.36
8640,345.60
8646,345.84
8652,346.08
8658,346.32
8664,346.56
8670,346.80
8676,347.04
8682,347.28
8688,347.52
8694,347.76
8700,348.00
8706,348.24
8712,348.48
8724,348.96
8730,349.20
8736,349.44
8742,349.68
8748,349.92
8754,350.16
8760,350.40
8766,350.64
8772,350.88
8778,351.12
8784,351.36
8796,351.84
8808,352.32
8814,352.56
8832,353.28
8844,353.76
8850,354.00
8868,354.72
8874,354.96
8880,355.20
8904,356.16
8922,356.88
8928,357.12
8946,357.84
8952,358.08
8964,358.56
9024,360.96
9036,361.44
9048,361.92
9066,362.64
9072,362.88
9078,363.12
9090,363.60
9096,363.84
9102,364.08
9108,364.32
9114,364.56
9120,364.80
9126,365.04
9138,365.52
9144,365.76
9150,366.00
9156,366.24
9162,366.48
9168,366.72
9174,366.96
9180,367.20
9246,369.84
9282,371.28
9342,373.68
9390,375.60
9432,377.28
9444,377.76
9534,381.36
9618,384.72
9666,386.64
9720,388.80
9852,394.08
9858,394.32
9906,396.24
9924,396.96
9930,397.20
9948,397.92
9960,398.40
9966,398.64
9972,398.88
10014,400.56
10062,402.48
10074,402.96
10080,403.20
10086,403.44
10092,403.68
10170,406.80
10176,407.04
10182,407.28
10188,407.52
10194,407.76
10200,408.00
10206,408.24
10224,408.96
10230,409.20
10236,409.44
10242,409.68
10248,409.92
10254,410.16
10260,410.40
10266,410.64
10272,410.88
10278,411.12
10284,411.36
10290,411.60
10296,411.84
10302,412.08
10308,412.32
10314,412.56
10320,412.80
10326,413.04
10332,413.28
10338,413.52
10344,413.76
10350,414.00
10356,414.24
10362,414.48
10368,414.72
10374,414.96
10380,415.20
10386,415.44
10392,415.68
10404,416.16
10410,416.40
10416,416.64
10422,416.88
10428,417.12
10434,417.36
10440,417.60
10446,417.84
10452,418.08
10458,418.32
10470,418.80
10476,419.04
10482,419.28
10488,419.52
10494,419.76
10500,420.00
10512,420.48
10518,420.72
10524,420.96
10530,421.20
10542,421.68
10548,421.92
10554,422.16
10560,422.40
10566,422.64
10572,422.88
10578,423.12
10584,423.36
10590,423.60
10596,423.84
10608,424.32
10614,424.56
10620,424.80
10626,425.04
10632,425.28
10638,425.52
10644,425.76
10650,426.00
10656,426.24
10662,426.48
10668,426.72
10674,426.96
10734,429.36
11010,440.40
11022,440.88
11064,442.56
11100,444.00
11118,444.72
11160,446.40
11184,447.36
11190,447.60
11202,448.08
11208,448.32
11250,450.00
11280,451.20
11304,452.16
11352,454.08
11430,457.20
11508,460.32
11520,460.80
11556,462.24
11574,462.96
11640,465.60
11706,468.24
11772,470.88
11778,471.12
11796,471.84
11844,473.76
11910,476.40
11928,477.12
11940,477.60
11970,478.80
12000,480.00
12042,481.68
12054,482.16
12084,483.36
12096,483.84
12102,484.08
12114,484.56
12126,485.04
12132,485.28
12138,485.52
12144,485.76
12156,486.24
12162,486.48
12168,486.72
12228,489.12
12366,494.64
12426,497.04
12432,497.28
12438,497.52
12444,497.76
12450,498.00
12456,498.24
