FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
36,1.44
42,1.68
48,1.92
66,2.64
84,3.36
90,3.60
96,3.84
108,4.32
114,4.56
120,4.80
126,5.04
144,5.76
252,10.08
288,11.52
294,11.76
300,12.00
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
354,14.16
372,14.88
378,15.12
390,15.60
396,15.84
408,16.32
426,17.04
432,17.28
438,17.52
444,17.76
474,18.96
480,19.20
486,19.44
498,19.92
510,20.40
522,20.88
528,21.12
540,21.60
546,21.84
552,22.08
558,22.32
564,22.56
576,23.04
582,23.28
588,23.52
594,23.76
600,24.00
606,24.24
636,25.44
684,27.36
720,28.80
726,29.04
732,29.28
786,31.44
816,32.64
858,34.32
864,34.56
870,34.80
876,35.04
882,35.28
888,35.52
894,35.76
900,36.00
906,36.24
924,36.96
1026,41.04
1044,41.76
1074,42.96
1152,46.08
1260,50.40
1296,51.84
1314,52.56
1320,52.80
1326,53.04
1332,53.28
1338,53.52
1344,53.76
1350,54.00
1356,54.24
1362,54.48
1368,54.72
1374,54.96
1380,55.20
1386,55.44
1392,55.68
1398,55.92
1404,56.16
1410,56.40
1416,56.64
1422,56.88
1428,57.12
1440,57.60
1494,59.76
1512,60.48
1566,62.64
1638,65.52
1656,66.24
1680,67.20
1692,67.68
1704,68.16
1710,68.40
1716,68.64
1788,71.52
1842,73.68
1896,75.84
1914,76.56
1926,77.04
1932,77.28
1944,77.76
1980,79.20
1998,79.92
2052,82.08
2058,82.32
2130,85.20
2136,85.44
2142,85.68
2160,86.40
2166,86.64
2172,86.88
2184,87.36
2256,90.24
2310,92.40
2322,92.88
2334,93.36
2340,93.60
2352,94.08
2364,94.56
2376,95.04
2388,95.52
2400,96.00
2406,96.24
2424,96.96
2460,98.40
2502,100.08
2538,101.52
2586,103.44
2622,104.88
2640,105.60
2652,106.08
2658,106.32
2670,106.80
2742,109.68
2766,110.64
2796,111.84
2844,113.76
2940,117.60
3006,120.24
3084,123.36
3132,125.28
3168,126.72
3258,130.32
3318,132.72
3324,132.96
3336,133.44
3342,133.68
3348,133.92
3354,134.16
3366,134.64
3372,134.88
3384,135.36
3390,135.60
3408,136.32
3420,136.80
3432,137.28
3438,137.52
3444,137.76
3450,138.00
