FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
54,2.16
66,2.64
72,2.88
78,3.12
84,3.36
90,3.60
96,3.84
102,4.08
114,4.56
150,6.00
270,10.80
276,11.04
282,11.28
288,11.52
294,11.76
300,12.00
306,12.24
312,12.48
318,12.72
330,13.20
336,13.44
342,13.68
366,14.64
420,16.80
444,17.76
456,18.24
462,18.48
468,18.72
504,20.16
540,21.60
582,23.28
588,23.52
606,24.24
630,25.20
648,25.92
654,26.16
666,26.64
672,26.88
684,27.36
690,27.60
696,27.84
702,28.08
708,28.32
714,28.56
720,28.80
726,29.04
732,29.28
738,29.52
750,30.00
756,30.24
762,30.48
1116,44.64
1188,47.52
1194,47.76
1200,48.00
1230,49.20
1242,49.68
1260,50.40
1278,51.12
1290,51.60
1302,52.08
1326,53.04
1332,53.28
1368,54.72
1452,58.08
1536,61.44
1590,63.60
1626,65.04
1686,67.44
1758,70.32
1818,72.72
1866,74.64
1920,76.80
1950,78.00
2022,80.88
2034,81.36
2064,82.56
2076,83.04
2100,84.00
2124,84.96
2130,85.20
2154,86.16
2238,89.52
2268,90.72
2280,91.20
2394,95.76
2442,97.68
2532,101.28
2550,102.00
2646,105.84
2700,108.00
2730,109.20
2742,109.68
2754,110.16
2760,110.40
2784,111.36
2838,113.52
2844,113.76
2850,114.00
2856,114.24
2862,114.48
2868,114.72
2874,114.96
2880,115.20
2898,115.92
2904,116.16
2910,116.40
2916,116.64
2922,116.88
2928,117.12
2934,117.36
2940,117.60
2946,117.84
2952,118.08
2958,118.32
2964,118.56
2970,118.80
2982,119.28
2988,119.52
3000,120.00
3156,126.24
3162,126.48
3186,127.44
3216,128.64
3246,129.84
3252,130.08
3270,130.80
3276,131.04
3312,132.48
3354,134.16
3378,135.12
3384,135.36
3402,136.08
3408,136.32
3450,138.00
3456,138.24
3474,138.96
3486,139.44
3504,140.16
3528,141.12
3546,141.84
3558,142.32
3564,142.56
3570,142.80
3576,143.04
3582,143.28
3588,143.52
3594,143.76
3600,144.00
3618,144.72
3624,144.96
3642,145.68
3654,146.16
3672,146.88
3678,147.12
3690,147.60
3696,147.84
3702,148.08
3708,148.32
3714,148.56
3720,148.80
3726,149.04
3732,149.28
3744,149.76
