FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
42,1.68
48,1.92
72,2.88
78,3.12
84,3.36
90,3.60
102,4.08
108,4.32
114,4.56
120,4.80
144,5.76
288,11.52
420,16.80
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
456,18.24
462,18.48
468,18.72
474,18.96
480,19.20
486,19.44
504,20.16
534,21.36
540,21.60
546,21.84
558,22.32
570,22.80
582,23.28
606,24.24
612,24.48
630,25.20
654,26.16
672,26.88
678,27.12
684,27.36
696,27.84
702,28.08
726,29.04
732,29.28
738,29.52
750,30.00
780,31.20
804,32.16
828,33.12
840,33.60
846,33.84
852,34.08
858,34.32
864,34.56
894,35.76
912,36.48
924,36.96
954,38.16
960,38.40
966,38.64
972,38.88
984,39.36
990,39.60
996,39.84
1002,40.08
1008,40.32
1014,40.56
1020,40.80
1026,41.04
1032,41.28
1050,42.00
1056,42.24
1218,48.72
1224,48.96
1236,49.44
1242,49.68
1248,49.92
1266,50.64
1272,50.88
1278,51.12
1290,51.60
1392,55.68
1416,56.64
1464,58.56
1524,60.96
1578,63.12
1614,64.56
1680,67.20
1692,67.68
1704,68.16
1716,68.64
1728,69.12
1734,69.36
1740,69.60
1764,70.56
1800,72.00
1830,73.20
1866,74.64
1872,74.88
1878,75.12
1890,75.60
1950,78.00
1956,78.24
1962,78.48
1968,78.72
1974,78.96
1980,79.20
1986,79.44
1998,79.92
2010,80.40
2016,80.64
2022,80.88
2046,81.84
2106,84.24
2148,85.92
2160,86.40
2166,86.64
2178,87.12
2184,87.36
2220,88.80
2262,90.48
2280,91.20
2286,91.44
2316,92.64
2328,93.12
2340,93.60
2364,94.56
2370,94.80
2424,96.96
2460,98.40
2466,98.64
2472,98.88
2490,99.60
2496,99.84
2820,112.80
2826,113.04
2838,113.52
2850,114.00
2856,114.24
2862,114.48
2868,114.72
2874,114.96
2880,115.20
2886,115.44
2892,115.68
2898,115.92
2904,116.16
2910,116.40
2916,116.64
2922,116.88
2928,117.12
2934,117.36
2940,117.60
2952,118.08
2976,119.04
3012,120.48
3060,122.40
3066,122.64
3072,122.88
3078,123.12
3084,123.36
3090,123.60
3102,124.08
3114,124.56
3126,125.04
3138,125.52
3144,125.76
3150,126.00
3162,126.48
3168,126.72
3174,126.96
