FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
42,1.68
48,1.92
54,2.16
66,2.64
72,2.88
78,3.12
84,3.36
96,3.84
108,4.32
168,6.72
246,9.84
360,14.40
366,14.64
372,14.88
378,15.12
384,15.36
390,15.60
396,15.84
402,16.08
414,16.56
420,16.80
444,17.76
480,19.20
486,19.44
492,19.68
498,19.92
510,20.40
540,21.60
546,21.84
552,22.08
570,22.80
594,23.76
606,24.24
636,25.44
660,26.40
666,26.64
672,26.88
690,27.60
696,27.84
726,29.04
738,29.52
756,30.24
768,30.72
780,31.20
786,31.44
792,31.68
798,31.92
804,32.16
810,32.40
816,32.64
828,33.12
840,33.60
912,36.48
1350,54.00
1416,56.64
1488,59.52
1536,61.44
1542,61.68
1548,61.92
1554,62.16
1566,62.64
1572,62.88
1578,63.12
1584,63.36
1596,63.84
1602,64.08
1614,64.56
1632,65.28
1674,66.96
1686,67.44
1716,68.64
1806,72.24
1860,74.40
1902,76.08
1974,78.96
2010,80.40
2076,83.04
2124,84.96
2184,87.36
2190,87.60
2196,87.84
2202,88.08
2220,88.80
2226,89.04
2238,89.52
2244,89.76
2292,91.68
2316,92.64
2328,93.12
2424,96.96
2460,98.40
2490,99.60
2532,101.28
2598,103.92
2604,104.16
2610,104.40
2616,104.64
2622,104.88
2634,105.36
2646,105.84
2652,106.08
2664,106.56
2670,106.80
2676,107.04
2682,107.28
2688,107.52
2694,107.76
2700,108.00
2706,108.24
2712,108.48
2718,108.72
2724,108.96
2730,109.20
2736,109.44
2742,109.68
2748,109.92
2754,110.16
2760,110.40
2766,110.64
2772,110.88
2784,111.36
2790,111.60
2796,111.84
2802,112.08
2808,112.32
2814,112.56
2820,112.80
2826,113.04
2832,113.28
2838,113.52
2844,113.76
2850,114.00
2856,114.24
2862,114.48
2868,114.72
2874,114.96
2880,115.20
2886,115.44
2892,115.68
2898,115.92
2946,117.84
3114,124.56
3180,127.20
3288,131.52
3324,132.96
3336,133.44
3354,134.16
3360,134.40
3408,136.32
3426,137.04
3450,138.00
3462,138.48
3480,139.20
3516,140.64
3546,141.84
3558,142.32
3600,144.00
3690,147.60
3780,151.20
3792,151.68
3864,154.56
3876,155.04
3942,157.68
3960,158.40
3996,159.84
4008,160.32
4014,160.56
