FrameID,Seconds
0,0.00
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
54,2.16
60,2.40
72,2.88
84,3.36
90,3.60
102,4.08
120,4.80
132,5.28
252,10.08
300,12.00
360,14.40
366,14.64
372,14.88
378,15.12
384,15.36
390,15.60
396,15.84
402,16.08
408,16.32
414,16.56
420,16.80
426,17.04
432,17.28
444,17.76
450,18.00
456,18.24
462,18.48
468,18.72
474,18.96
504,20.16
546,21.84
552,22.08
558,22.32
564,22.56
576,23.04
588,23.52
606,24.24
612,24.48
624,24.96
636,25.44
642,25.68
648,25.92
654,26.16
660,26.40
666,26.64
672,26.88
678,27.12
684,27.36
714,28.56
756,30.24
798,31.92
804,32.16
810,32.40
876,35.04
894,35.76
906,36.24
912,36.48
918,36.72
924,36.96
930,37.20
936,37.44
942,37.68
948,37.92
954,38.16
960,38.40
966,38.64
972,38.88
978,39.12
990,39.60
1002,40.08
1104,44.16
1146,45.84
1224,48.96
1254,50.16
1308,52.32
1320,52.80
1368,54.72
1446,57.84
1452,58.08
1458,58.32
1464,58.56
1476,59.04
1482,59.28
1488,59.52
1500,60.00
1512,60.48
1518,60.72
1536,61.44
1548,61.92
1554,62.16
1560,62.40
1566,62.64
1572,62.88
1578,63.12
1584,63.36
1590,63.60
1596,63.84
1602,64.08
1644,65.76
1650,66.00
1686,67.44
1740,69.60
1788,71.52
1818,72.72
1830,73.20
1878,75.12
1890,75.60
1896,75.84
1902,76.08
1908,76.32
1932,77.28
1938,77.52
1944,77.76
1950,78.00
1962,78.48
1968,78.72
1992,79.68
2010,80.40
2016,80.64
2022,80.88
2028,81.12
2034,81.36
2040,81.60
2046,81.84
2052,82.08
2064,82.56
2070,82.80
2076,83.04
2088,83.52
2100,84.00
2106,84.24
2112,84.48
2124,84.96
2136,85.44
2142,85.68
2148,85.92
2154,86.16
2166,86.64
2178,87.12
2184,87.36
2196,87.84
2220,88.80
2232,89.28
2238,89.52
2250,90.00
2256,90.24
2262,90.48
2268,90.72
2280,91.20
2286,91.44
2298,91.92
2322,92.88
2346,93.84
2550,102.00
2562,102.48
2568,102.72
2574,102.96
2580,103.20
2586,103.44
2592,103.68
2598,103.92
2604,104.16
2610,104.40
2646,105.84
2850,114.00
2874,114.96
2880,115.20
2886,115.44
2892,115.68
2898,115.92
2934,117.36
2940,117.60
2946,117.84
2952,118.08
2958,118.32
3006,120.24
3018,120.72
3042,121.68
3048,121.92
3054,122.16
3072,122.88
3078,123.12
3084,123.36
3090,123.60
3108,124.32
3114,124.56
3120,124.80
3126,125.04
3132,125.28
3180,127.20
3222,128.88
3276,131.04
3336,133.44
3372,134.88
3402,136.08
3414,136.56
3456,138.24
3462,138.48
3468,138.72
3474,138.96
3486,139.44
3498,139.92
3504,140.16
3510,140.40
3522,140.88
3528,141.12
3534,141.36
3540,141.60
3564,142.56
3570,142.80
3576,143.04
3582,143.28
3594,143.76
3600,144.00
3624,144.96
3636,145.44
3966,158.64
3996,159.84
4080,163.20
4086,163.44
4092,163.68
4164,166.56
4254,170.16
4302,172.08
4326,173.04
4404,176.16
4416,176.64
4518,180.72
4626,185.04
4650,186.00
4734,189.36
4842,193.68
4932,197.28
4962,198.48
5004,200.16
5088,203.52
5142,205.68
5148,205.92
5154,206.16
5160,206.40
5172,206.88
5178,207.12
5184,207.36
5196,207.84
5208,208.32
5226,209.04
5268,210.72
5292,211.68
5298,211.92
5328,213.12
5358,214.32
5418,216.72
5436,217.44
5508,220.32
5610,224.40
5646,225.84
5664,226.56
5688,227.52
5712,228.48
5730,229.20
5736,229.44
5760,230.40
5778,231.12
5826,233.04
5892,235.68
5982,239.28
6078,243.12
6090,243.60
6114,244.56
6138,245.52
6156,246.24
6306,252.24
6324,252.96
6438,257.52
6522,260.88
6552,262.08
6558,262.32
6564,262.56
6570,262.80
6576,263.04
6582,263.28
6588,263.52
6594,263.76
6600,264.00
6606,264.24
6612,264.48
6636,265.44
6642,265.68
6648,265.92
6654,266.16
6666,266.64
6678,267.12
6690,267.60
6696,267.84
6702,268.08
6714,268.56
6720,268.80
6726,269.04
6732,269.28
6750,270.00
6756,270.24
6762,270.48
6768,270.72
6774,270.96
6780,271.20
6786,271.44
6792,271.68
6798,271.92
6804,272.16
6810,272.40
6816,272.64
6822,272.88
6828,273.12
6900,276.00
6936,277.44
6972,278.88
6984,279.36
7002,280.08
7008,280.32
7014,280.56
7026,281.04
7038,281.52
7086,283.44
7122,284.88
7176,287.04
7200,288.00
7242,289.68
7266,290.64
7272,290.88
7314,292.56
7332,293.28
7416,296.64
7452,298.08
7506,300.24
7536,301.44
7542,301.68
7560,302.40
7614,304.56
7650,306.00
7698,307.92
7752,310.08
7758,310.32
7764,310.56
7830,313.20
7890,315.60
7908,316.32
7926,317.04
7932,317.28
7938,317.52
7944,317.76
7950,318.00
7956,318.24
7986,319.44
8034,321.36
8082,323.28
8142,325.68
8202,328.08
8232,329.28
8250,330.00
8262,330.48
8280,331.20
8340,333.60
8352,334.08
8430,337.20
8478,339.12
8484,339.36
8538,341.52
8556,342.24
8574,342.96
8586,343.44
8598,343.92
8604,344.16
8610,344.40
8640,345.60
8670,346.80
8724,348.96
8754,350.16
8766,350.64
8772,350.88
8778,351.12
8784,351.36
8802,352.08
8820,352.80
8838,353.52
8850,354.00
8862,354.48
8880,355.20
8892,355.68
8928,357.12
8940,357.60
8952,358.08
8964,358.56
8970,358.80
8976,359.04
8982,359.28
9030,361.20
9090,363.60
9144,365.76
9180,367.20
9210,368.40
9306,372.24
9312,372.48
9318,372.72
9324,372.96
9330,373.20
9336,373.44
9342,373.68
9348,373.92
9354,374.16
9360,374.40
9366,374.64
9378,375.12
9384,375.36
9390,375.60
9396,375.84
9402,376.08
9408,376.32
9414,376.56
9420,376.80
9426,377.04
9432,377.28
9438,377.52
9450,378.00
9474,378.96
9480,379.20
9534,381.36
9576,383.04
9594,383.76
9612,384.48
9636,385.44
9726,389.04
9732,389.28
9738,389.52
9780,391.20
9792,391.68
9810,392.40
9822,392.88
9858,394.32
9888,395.52
9942,397.68
9972,398.88
9984,399.36
9990,399.60
9996,399.84
10002,400.08
10014,400.56
10038,401.52
10086,403.44
10146,405.84
10152,406.08
10200,408.00
10206,408.24
10212,408.48
10218,408.72
10224,408.96
10230,409.20
10236,409.44
10242,409.68
10248,409.92
10254,410.16
10260,410.40
10266,410.64
10278,411.12
10290,411.60
10398,415.92
10446,417.84
10500,420.00
10590,423.60
10596,423.84
10602,424.08
10620,424.80
10632,425.28
10644,425.76
10656,426.24
10668,426.72
10674,426.96
10758,430.32
10788,431.52
10824,432.96
10848,433.92
10860,434.40
10878,435.12
10884,435.36
10896,435.84
10908,436.32
10932,437.28
10938,437.52
10956,438.24
10974,438.96
11004,440.16
11022,440.88
11028,441.12
11034,441.36
11040,441.60
11046,441.84
11052,442.08
11064,442.56
11070,442.80
11076,443.04
11082,443.28
11088,443.52
11094,443.76
11100,444.00
11112,444.48
11124,444.96
11130,445.20
11142,445.68
11148,445.92
11166,446.64
11178,447.12
11184,447.36
11214,448.56
11232,449.28
11256,450.24
11286,451.44
11310,452.40
11412,456.48
11496,459.84
11538,461.52
11592,463.68
11622,464.88
11634,465.36
11748,469.92
11778,471.12
11790,471.60
11820,472.80
11856,474.24
11862,474.48
11952,478.08
11964,478.56
12030,481.20
12036,481.44
12042,481.68
12048,481.92
12054,482.16
12060,482.40
12066,482.64
12072,482.88
12078,483.12
12084,483.36
12090,483.60
12102,484.08
12108,484.32
12114,484.56
12144,485.76
12168,486.72
12210,488.40
12228,489.12
12234,489.36
12240,489.60
12252,490.08
12264,490.56
12276,491.04
12282,491.28
12288,491.52
12294,491.76
12342,493.68
12402,496.08
12444,497.76
12480,499.20
12486,499.44
12492,499.68
12498,499.92
12504,500.16
12510,500.40
12516,500.64
12522,500.88
12528,501.12
12606,504.24
12690,507.60
12744,509.76
12822,512.88
12852,514.08
12876,515.04
12882,515.28
12894,515.76
12900,516.00
12906,516.24
12912,516.48
12936,517.44
12942,517.68
12960,518.40
12972,518.88
12990,519.60
13002,520.08
13008,520.32
13038,521.52
13056,522.24
13062,522.48
13068,522.72
13074,522.96
13080,523.20
13086,523.44
13092,523.68
13098,523.92
13104,524.16
13110,524.40
13122,524.88
13146,525.84
13152,526.08
13188,527.52
13242,529.68
13290,531.60
13380,535.20
13386,535.44
13398,535.92
13404,536.16
13410,536.40
13422,536.88
13434,537.36
13446,537.84
13452,538.08
13458,538.32
13464,538.56
13470,538.80
13476,539.04
13482,539.28
13488,539.52
13494,539.76
13500,540.00
13518,540.72
13572,542.88
13578,543.12
13602,544.08
13608,544.32
13626,545.04
13668,546.72
13698,547.92
13710,548.40
13722,548.88
13728,549.12
13734,549.36
13740,549.60
13752,550.08
13758,550.32
13764,550.56
13770,550.80
13776,551.04
13782,551.28
13788,551.52
13800,552.00
13818,552.72
13830,553.20
13836,553.44
13842,553.68
13848,553.92
13854,554.16
13860,554.40
13866,554.64
13872,554.88
13878,555.12
13884,555.36
13890,555.60
13896,555.84
13902,556.08
13908,556.32
13914,556.56
13920,556.80
13926,557.04
13932,557.28
13938,557.52
13944,557.76
13950,558.00
