FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
30,1.20
36,1.44
54,2.16
66,2.64
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
114,4.56
126,5.04
132,5.28
144,5.76
246,9.84
294,11.76
300,12.00
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
348,13.92
354,14.16
366,14.64
402,16.08
426,17.04
450,18.00
462,18.48
486,19.44
492,19.68
522,20.88
552,22.08
582,23.28
606,24.24
612,24.48
618,24.72
624,24.96
630,25.20
642,25.68
672,26.88
702,28.08
732,29.28
744,29.76
756,30.24
816,32.64
870,34.80
876,35.04
882,35.28
888,35.52
894,35.76
900,36.00
906,36.24
912,36.48
918,36.72
924,36.96
930,37.20
960,38.40
1506,60.24
1512,60.48
1536,61.44
1560,62.40
1608,64.32
1632,65.28
1668,66.72
1674,66.96
1722,68.88
1734,69.36
1740,69.60
1746,69.84
1752,70.08
1806,72.24
1854,74.16
1872,74.88
1890,75.60
1986,79.44
2064,82.56
2100,84.00
2130,85.20
2136,85.44
2148,85.92
2160,86.40
2166,86.64
2190,87.60
2196,87.84
2208,88.32
2220,88.80
2226,89.04
2244,89.76
2268,90.72
2298,91.92
2304,92.16
2322,92.88
2340,93.60
2412,96.48
2454,98.16
2472,98.88
2502,100.08
2520,100.80
2580,103.20
2592,103.68
2616,104.64
2634,105.36
2640,105.60
2676,107.04
2682,107.28
2688,107.52
2694,107.76
2700,108.00
2706,108.24
2712,108.48
2718,108.72
2724,108.96
2730,109.20
2742,109.68
2748,109.92
2760,110.40
2766,110.64
2778,111.12
2784,111.36
2796,111.84
2814,112.56
2820,112.80
2838,113.52
2874,114.96
2886,115.44
2892,115.68
2898,115.92
2910,116.40
2916,116.64
2922,116.88
3096,123.84
3108,124.32
3120,124.80
3126,125.04
3132,125.28
3150,126.00
3162,126.48
3240,129.60
3390,135.60
3456,138.24
3480,139.20
3486,139.44
3492,139.68
3498,139.92
3516,140.64
3528,141.12
3564,142.56
3618,144.72
3624,144.96
3648,145.92
3654,146.16
3678,147.12
3690,147.60
3702,148.08
3720,148.80
3726,149.04
3750,150.00
3768,150.72
3798,151.92
3846,153.84
3870,154.80
3876,155.04
3888,155.52
3894,155.76
3912,156.48
3960,158.40
3990,159.60
