FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
42,1.68
48,1.92
66,2.64
78,3.12
84,3.36
90,3.60
102,4.08
108,4.32
114,4.56
126,5.04
150,6.00
306,12.24
420,16.80
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
456,18.24
462,18.48
468,18.72
480,19.20
486,19.44
492,19.68
534,21.36
564,22.56
606,24.24
612,24.48
618,24.72
630,25.20
642,25.68
654,26.16
660,26.40
684,27.36
690,27.60
714,28.56
732,29.28
738,29.52
792,31.68
828,33.12
852,34.08
858,34.32
864,34.56
870,34.80
876,35.04
882,35.28
900,36.00
906,36.24
1434,57.36
1440,57.60
1452,58.08
1458,58.32
1470,58.80
1500,60.00
1506,60.24
1566,62.64
1584,63.36
1596,63.84
1602,64.08
1620,64.80
1626,65.04
1662,66.48
1668,66.72
1704,68.16
1782,71.28
1812,72.48
1818,72.72
1824,72.96
1872,74.88
1890,75.60
1896,75.84
1926,77.04
1956,78.24
2058,82.32
2076,83.04
2124,84.96
2130,85.20
2136,85.44
2142,85.68
2148,85.92
2154,86.16
2160,86.40
2190,87.60
2202,88.08
2208,88.32
2220,88.80
2226,89.04
2232,89.28
2238,89.52
2244,89.76
2250,90.00
2256,90.24
2262,90.48
2268,90.72
2274,90.96
2286,91.44
2292,91.68
2298,91.92
2304,92.16
2310,92.40
2316,92.64
2322,92.88
2340,93.60
2364,94.56
2394,95.76
2400,96.00
2406,96.24
2412,96.48
2418,96.72
2424,96.96
2430,97.20
2436,97.44
2442,97.68
2448,97.92
2466,98.64
2496,99.84
2502,100.08
2610,104.40
2664,106.56
2694,107.76
2730,109.20
2748,109.92
2754,110.16
2796,111.84
2802,112.08
2844,113.76
2886,115.44
2904,116.16
2916,116.64
2934,117.36
2952,118.08
3006,120.24
3012,120.48
3018,120.72
3024,120.96
3030,121.20
3036,121.44
3042,121.68
3048,121.92
3054,122.16
3060,122.40
3066,122.64
3072,122.88
3078,123.12
3102,124.08
3114,124.56
3126,125.04
3132,125.28
3144,125.76
3150,126.00
3168,126.72
3192,127.68
3198,127.92
3204,128.16
3216,128.64
3228,129.12
3246,129.84
3288,131.52
3312,132.48
3348,133.92
3366,134.64
3408,136.32
3426,137.04
3450,138.00
3468,138.72
3480,139.20
3486,139.44
3504,140.16
