FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
36,1.44
42,1.68
48,1.92
54,2.16
66,2.64
78,3.12
90,3.60
102,4.08
108,4.32
114,4.56
120,4.80
126,5.04
132,5.28
162,6.48
180,7.20
276,11.04
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
348,13.92
354,14.16
366,14.64
372,14.88
378,15.12
384,15.36
390,15.60
396,15.84
402,16.08
408,16.32
444,17.76
462,18.48
474,18.96
480,19.20
486,19.44
492,19.68
498,19.92
522,20.88
534,21.36
552,22.08
576,23.04
594,23.76
606,24.24
612,24.48
618,24.72
624,24.96
660,26.40
696,27.84
702,28.08
714,28.56
726,29.04
732,29.28
738,29.52
744,29.76
750,30.00
780,31.20
822,32.88
858,34.32
876,35.04
882,35.28
888,35.52
894,35.76
900,36.00
906,36.24
912,36.48
918,36.72
930,37.20
942,37.68
954,38.16
1044,41.76
1188,47.52
1200,48.00
1206,48.24
1218,48.72
1230,49.20
1236,49.44
1242,49.68
1248,49.92
1260,50.40
1320,52.80
1344,53.76
1368,54.72
1410,56.40
1428,57.12
1434,57.36
1440,57.60
1452,58.08
1458,58.32
1464,58.56
1470,58.80
1476,59.04
1512,60.48
1548,61.92
1560,62.40
1668,66.72
1686,67.44
1698,67.92
1704,68.16
1710,68.40
1758,70.32
1794,71.76
1800,72.00
1806,72.24
1812,72.48
1818,72.72
1824,72.96
1836,73.44
1842,73.68
1848,73.92
1854,74.16
1872,74.88
1884,75.36
1890,75.60
1914,76.56
1926,77.04
1932,77.28
1938,77.52
1944,77.76
1956,78.24
1974,78.96
1980,79.20
1986,79.44
1992,79.68
1998,79.92
2004,80.16
2016,80.64
2034,81.36
2040,81.60
2058,82.32
2070,82.80
2076,83.04
2154,86.16
2160,86.40
2166,86.64
2178,87.12
2184,87.36
2190,87.60
2196,87.84
2202,88.08
2208,88.32
2214,88.56
2220,88.80
2226,89.04
2238,89.52
2244,89.76
2262,90.48
2274,90.96
2280,91.20
2310,92.40
2334,93.36
2346,93.84
2364,94.56
2388,95.52
2406,96.24
2418,96.72
2430,97.20
2442,97.68
2460,98.40
2466,98.64
2472,98.88
2478,99.12
2484,99.36
2496,99.84
2514,100.56
2604,104.16
2634,105.36
2664,106.56
