FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
54,2.16
60,2.40
66,2.64
78,3.12
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
132,5.28
180,7.20
264,10.56
360,14.40
366,14.64
372,14.88
378,15.12
384,15.36
390,15.60
396,15.84
402,16.08
408,16.32
414,16.56
426,17.04
432,17.28
438,17.52
450,18.00
456,18.24
462,18.48
468,18.72
480,19.20
486,19.44
510,20.40
516,20.64
522,20.88
528,21.12
552,22.08
558,22.32
564,22.56
576,23.04
594,23.76
600,24.00
618,24.72
624,24.96
630,25.20
636,25.44
642,25.68
660,26.40
678,27.12
708,28.32
738,29.52
744,29.76
756,30.24
780,31.20
798,31.92
804,32.16
810,32.40
816,32.64
822,32.88
828,33.12
840,33.60
852,34.08
858,34.32
1398,55.92
1416,56.64
1422,56.88
1434,57.36
1470,58.80
1476,59.04
1482,59.28
1506,60.24
1518,60.72
1524,60.96
1530,61.20
1536,61.44
1548,61.92
1590,63.60
1596,63.84
1602,64.08
1608,64.32
1614,64.56
1620,64.80
1626,65.04
1632,65.28
1638,65.52
1644,65.76
1650,66.00
1656,66.24
1662,66.48
1668,66.72
1674,66.96
1680,67.20
1692,67.68
1704,68.16
1710,68.40
1716,68.64
1728,69.12
1734,69.36
1740,69.60
1746,69.84
1752,70.08
1770,70.80
1836,73.44
1866,74.64
1872,74.88
1878,75.12
1890,75.60
1902,76.08
1926,77.04
1962,78.48
1992,79.68
1998,79.92
2004,80.16
2022,80.88
2040,81.60
2052,82.08
2064,82.56
2070,82.80
2076,83.04
2094,83.76
2106,84.24
2112,84.48
2124,84.96
2136,85.44
2142,85.68
2160,86.40
2178,87.12
2184,87.36
2190,87.60
2202,88.08
2208,88.32
2214,88.56
2220,88.80
2226,89.04
2232,89.28
2238,89.52
2250,90.00
2256,90.24
2268,90.72
2292,91.68
2370,94.80
2388,95.52
2406,96.24
2412,96.48
2424,96.96
2430,97.20
2436,97.44
2442,97.68
2448,97.92
2454,98.16
2460,98.40
2466,98.64
2472,98.88
2478,99.12
2484,99.36
2496,99.84
2502,100.08
2514,100.56
2520,100.80
2532,101.28
2544,101.76
2550,102.00
2562,102.48
2568,102.72
2574,102.96
2586,103.44
