FrameID,Seconds
0,0.00
12,0.48
18,0.72
24,0.96
54,2.16
60,2.40
66,2.64
84,3.36
90,3.60
96,3.84
102,4.08
114,4.56
120,4.80
126,5.04
132,5.28
168,6.72
330,13.20
438,17.52
444,17.76
450,18.00
456,18.24
462,18.48
468,18.72
474,18.96
480,19.20
492,19.68
504,20.16
534,21.36
546,21.84
570,22.80
576,23.04
582,23.28
588,23.52
594,23.76
600,24.00
606,24.24
612,24.48
618,24.72
624,24.96
660,26.40
702,28.08
708,28.32
714,28.56
720,28.80
732,29.28
744,29.76
750,30.00
774,30.96
780,31.20
822,32.88
864,34.56
870,34.80
876,35.04
900,36.00
906,36.24
912,36.48
924,36.96
930,37.20
936,37.44
942,37.68
984,39.36
1008,40.32
1014,40.56
1020,40.80
1026,41.04
1032,41.28
1038,41.52
1044,41.76
1050,42.00
1074,42.96
1116,44.64
1212,48.48
1308,52.32
1338,53.52
1362,54.48
1416,56.64
1440,57.60
1500,60.00
1512,60.48
1518,60.72
1524,60.96
1530,61.20
1536,61.44
1542,61.68
1548,61.92
1554,62.16
1572,62.88
1584,63.36
1590,63.60
1596,63.84
1602,64.08
1608,64.32
1614,64.56
1620,64.80
1626,65.04
1638,65.52
1644,65.76
1650,66.00
1662,66.48
1668,66.72
1674,66.96
1704,68.16
1734,69.36
1746,69.84
1758,70.32
1776,71.04
1782,71.28
1788,71.52
1794,71.76
1806,72.24
1812,72.48
1818,72.72
1824,72.96
1830,73.20
1842,73.68
1854,74.16
1860,74.40
1866,74.64
1872,74.88
1878,75.12
1884,75.36
1890,75.60
1896,75.84
1902,76.08
1908,76.32
1914,76.56
1920,76.80
1926,77.04
1932,77.28
1938,77.52
1944,77.76
1950,78.00
1962,78.48
1968,78.72
1974,78.96
1980,79.20
1986,79.44
1998,79.92
2004,80.16
2010,80.40
2016,80.64
2022,80.88
2028,81.12
2040,81.60
2046,81.84
2058,82.32
2064,82.56
2070,82.80
2076,83.04
2082,83.28
2088,83.52
2094,83.76
2106,84.24
2112,84.48
2118,84.72
2124,84.96
2130,85.20
2136,85.44
2142,85.68
2148,85.92
2154,86.16
2160,86.40
2166,86.64
2172,86.88
2178,87.12
2184,87.36
2190,87.60
2250,90.00
2262,90.48
2268,90.72
2274,90.96
2280,91.20
2292,91.68
2298,91.92
2316,92.64
2322,92.88
2328,93.12
2340,93.60
2346,93.84
2352,94.08
2358,94.32
2370,94.80
2376,95.04
2388,95.52
2442,97.68
2502,100.08
2526,101.04
2532,101.28
2544,101.76
2550,102.00
2592,103.68
2634,105.36
2682,107.28
2700,108.00
2718,108.72
3132,125.28
3216,128.64
3294,131.76
3342,133.68
3378,135.12
3456,138.24
3528,141.12
3546,141.84
3570,142.80
3606,144.24
3636,145.44
3708,148.32
3720,148.80
3726,149.04
3732,149.28
3738,149.52
3744,149.76
3750,150.00
3756,150.24
3768,150.72
3774,150.96
3786,151.44
3798,151.92
3822,152.88
3828,153.12
3834,153.36
3840,153.60
3852,154.08
3858,154.32
3864,154.56
3870,154.80
3876,155.04
3882,155.28
3888,155.52
3894,155.76
3900,156.00
3906,156.24
3912,156.48
3918,156.72
3924,156.96
3930,157.20
3936,157.44
3942,157.68
3948,157.92
3954,158.16
3960,158.40
3972,158.88
3990,159.60
4002,160.08
4050,162.00
4116,164.64
4140,165.60
4176,167.04
4206,168.24
4284,171.36
4296,171.84
4308,172.32
4320,172.80
4338,173.52
4344,173.76
4416,176.64
4446,177.84
4452,178.08
4458,178.32
4464,178.56
4470,178.80
4476,179.04
4488,179.52
4500,180.00
4506,180.24
4512,180.48
4524,180.96
4530,181.20
4578,183.12
4632,185.28
4668,186.72
4674,186.96
4680,187.20
4686,187.44
4692,187.68
4704,188.16
4722,188.88
4728,189.12
4740,189.60
4770,190.80
4782,191.28
4806,192.24
4818,192.72
4830,193.20
4836,193.44
4854,194.16
4872,194.88
4884,195.36
4896,195.84
4920,196.80
4932,197.28
4974,198.96
4980,199.20
5052,202.08
5112,204.48
5136,205.44
5196,207.84
5256,210.24
5268,210.72
5286,211.44
5316,212.64
5352,214.08
5364,214.56
5370,214.80
5388,215.52
5400,216.00
5418,216.72
5424,216.96
5448,217.92
5454,218.16
5460,218.40
5466,218.64
5472,218.88
5478,219.12
5484,219.36
5490,219.60
5508,220.32
5514,220.56
5520,220.80
5526,221.04
5610,224.40
5646,225.84
5694,227.76
5700,228.00
5712,228.48
5730,229.20
5736,229.44
5742,229.68
5760,230.40
5784,231.36
5820,232.80
5844,233.76
5952,238.08
5994,239.76
6354,254.16
6426,257.04
6438,257.52
6456,258.24
6480,259.20
6492,259.68
6516,260.64
6522,260.88
6528,261.12
6534,261.36
6540,261.60
6552,262.08
6558,262.32
6564,262.56
6570,262.80
6576,263.04
6606,264.24
6630,265.20
6636,265.44
6642,265.68
6648,265.92
6666,266.64
6672,266.88
6678,267.12
6750,270.00
6756,270.24
6792,271.68
6804,272.16
6810,272.40
6822,272.88
6834,273.36
6840,273.60
6846,273.84
6852,274.08
6858,274.32
6864,274.56
6888,275.52
6972,278.88
7020,280.80
7032,281.28
7062,282.48
7074,282.96
7122,284.88
7128,285.12
7134,285.36
7140,285.60
7170,286.80
7176,287.04
7194,287.76
7212,288.48
7224,288.96
7266,290.64
7290,291.60
7308,292.32
7320,292.80
7410,296.40
7476,299.04
7548,301.92
7572,302.88
7602,304.08
7620,304.80
7638,305.52
7650,306.00
7680,307.20
7692,307.68
7698,307.92
7710,308.40
7716,308.64
7728,309.12
7734,309.36
7740,309.60
7764,310.56
7782,311.28
7800,312.00
7836,313.44
7866,314.64
7908,316.32
7914,316.56
7920,316.80
7932,317.28
7938,317.52
7944,317.76
7950,318.00
7962,318.48
7974,318.96
8040,321.60
8088,323.52
8106,324.24
8160,326.40
8172,326.88
8190,327.60
8250,330.00
8292,331.68
8304,332.16
8322,332.88
8340,333.60
8346,333.84
8412,336.48
8418,336.72
8424,336.96
8436,337.44
8448,337.92
8460,338.40
8526,341.04
8538,341.52
8544,341.76
8550,342.00
8556,342.24
8568,342.72
8598,343.92
8604,344.16
8622,344.88
8640,345.60
8670,346.80
8712,348.48
8754,350.16
8802,352.08
8994,359.76
9000,360.00
9006,360.24
9018,360.72
9042,361.68
9066,362.64
9084,363.36
9162,366.48
9252,370.08
9300,372.00
9312,372.48
9414,376.56
9486,379.44
9546,381.84
9606,384.24
9618,384.72
9624,384.96
9678,387.12
9684,387.36
9732,389.28
9744,389.76
9774,390.96
10212,408.48
10230,409.20
10260,410.40
10278,411.12
10290,411.60
10326,413.04
10344,413.76
10380,415.20
10392,415.68
10446,417.84
10512,420.48
10584,423.36
10602,424.08
10668,426.72
10680,427.20
10692,427.68
10704,428.16
10710,428.40
10722,428.88
10770,430.80
10788,431.52
10812,432.48
10818,432.72
10830,433.20
10848,433.92
10872,434.88
10896,435.84
10908,436.32
10926,437.04
10986,439.44
11022,440.88
11082,443.28
11112,444.48
11208,448.32
11280,451.20
11298,451.92
11334,453.36
11358,454.32
11370,454.80
11382,455.28
11424,456.96
11472,458.88
11484,459.36
11502,460.08
11538,461.52
11544,461.76
11550,462.00
11556,462.24
11562,462.48
11568,462.72
11574,462.96
11580,463.20
11586,463.44
11598,463.92
11604,464.16
11610,464.40
11616,464.64
11628,465.12
11640,465.60
11646,465.84
11652,466.08
11694,467.76
11706,468.24
11712,468.48
11718,468.72
11724,468.96
11730,469.20
11742,469.68
11754,470.16
11760,470.40
11766,470.64
11778,471.12
11784,471.36
11790,471.60
11880,475.20
11922,476.88
11934,477.36
11940,477.60
11946,477.84
11952,478.08
11958,478.32
11976,479.04
11982,479.28
11988,479.52
11994,479.76
12000,480.00
12006,480.24
12012,480.48
12018,480.72
12036,481.44
12060,482.40
12066,482.64
12072,482.88
12078,483.12
12090,483.60
12108,484.32
12138,485.52
12150,486.00
12162,486.48
12186,487.44
12192,487.68
12204,488.16
12216,488.64
12228,489.12
12234,489.36
12240,489.60
12258,490.32
12264,490.56
12270,490.80
12276,491.04
12288,491.52
12300,492.00
12306,492.24
12318,492.72
12324,492.96
12336,493.44
12342,493.68
12348,493.92
12360,494.40
12366,494.64
12378,495.12
12384,495.36
12396,495.84
12408,496.32
12414,496.56
12420,496.80
12432,497.28
12438,497.52
12444,497.76
12450,498.00
12456,498.24
12492,499.68
12498,499.92
12516,500.64
12534,501.36
12546,501.84
12564,502.56
12576,503.04
12588,503.52
12600,504.00
12606,504.24
12612,504.48
12618,504.72
12624,504.96
12630,505.20
12636,505.44
12642,505.68
12648,505.92
12654,506.16
12666,506.64
12672,506.88
12678,507.12
12684,507.36
12696,507.84
12702,508.08
12708,508.32
12720,508.80
12726,509.04
12732,509.28
12738,509.52
12756,510.24
12768,510.72
12780,511.20
12786,511.44
12792,511.68
12798,511.92
12810,512.40
12816,512.64
12822,512.88
12828,513.12
12834,513.36
12846,513.84
12852,514.08
12864,514.56
12882,515.28
12894,515.76
12918,516.72
12954,518.16
12984,519.36
13014,520.56
13026,521.04
13062,522.48
13080,523.20
13092,523.68
13098,523.92
13110,524.40
13128,525.12
13140,525.60
13146,525.84
13176,527.04
13188,527.52
13194,527.76
13212,528.48
13218,528.72
13236,529.44
13242,529.68
