FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
30,1.20
36,1.44
42,1.68
78,3.12
96,3.84
102,4.08
108,4.32
114,4.56
120,4.80
126,5.04
132,5.28
138,5.52
174,6.96
234,9.36
306,12.24
390,15.60
396,15.84
402,16.08
408,16.32
414,16.56
420,16.80
426,17.04
432,17.28
438,17.52
450,18.00
456,18.24
480,19.20
486,19.44
528,21.12
552,22.08
570,22.80
576,23.04
588,23.52
618,24.72
624,24.96
630,25.20
636,25.44
642,25.68
654,26.16
660,26.40
696,27.84
708,28.32
738,29.52
756,30.24
762,30.48
768,30.72
774,30.96
786,31.44
822,32.88
828,33.12
834,33.36
870,34.80
924,36.96
960,38.40
966,38.64
972,38.88
978,39.12
984,39.36
990,39.60
996,39.84
1002,40.08
1014,40.56
1026,41.04
1098,43.92
1104,44.16
1110,44.40
1116,44.64
1122,44.88
1134,45.36
1146,45.84
1152,46.08
1158,46.32
1188,47.52
1242,49.68
1380,55.20
1578,63.12
1674,66.96
1686,67.44
1734,69.36
1752,70.08
1794,71.76
1818,72.72
1908,76.32
1926,77.04
1938,77.52
1944,77.76
1956,78.24
1974,78.96
1980,79.20
1986,79.44
1992,79.68
1998,79.92
2004,80.16
2010,80.40
2016,80.64
2022,80.88
2028,81.12
2034,81.36
2040,81.60
2046,81.84
2058,82.32
2064,82.56
2070,82.80
2076,83.04
2082,83.28
2088,83.52
2094,83.76
2100,84.00
2106,84.24
2112,84.48
2118,84.72
2124,84.96
2130,85.20
2148,85.92
2178,87.12
2196,87.84
2202,88.08
2226,89.04
2256,90.24
2292,91.68
2364,94.56
2454,98.16
2484,99.36
2520,100.80
2592,103.68
2616,104.64
2634,105.36
2646,105.84
2664,106.56
2724,108.96
2772,110.88
2820,112.80
2832,113.28
2838,113.52
2844,113.76
2856,114.24
2874,114.96
2880,115.20
2886,115.44
2892,115.68
2898,115.92
2904,116.16
2910,116.40
3126,125.04
3168,126.72
3204,128.16
3216,128.64
3228,129.12
3234,129.36
3240,129.60
3246,129.84
3264,130.56
3306,132.24
3342,133.68
3348,133.92
3366,134.64
3408,136.32
3432,137.28
3468,138.72
3480,139.20
3498,139.92
3516,140.64
3540,141.60
3558,142.32
3570,142.80
3600,144.00
3606,144.24
3618,144.72
3636,145.44
