FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
42,1.68
48,1.92
54,2.16
78,3.12
84,3.36
90,3.60
96,3.84
108,4.32
120,4.80
126,5.04
162,6.48
252,10.08
342,13.68
360,14.40
390,15.60
396,15.84
402,16.08
408,16.32
414,16.56
420,16.80
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
456,18.24
462,18.48
468,18.72
480,19.20
510,20.40
540,21.60
576,23.04
582,23.28
588,23.52
606,24.24
612,24.48
618,24.72
630,25.20
636,25.44
648,25.92
672,26.88
684,27.36
696,27.84
702,28.08
708,28.32
714,28.56
720,28.80
726,29.04
732,29.28
738,29.52
744,29.76
750,30.00
798,31.92
828,33.12
834,33.36
840,33.60
846,33.84
852,34.08
858,34.32
870,34.80
876,35.04
1266,50.64
1272,50.88
1284,51.36
1296,51.84
1308,52.32
1314,52.56
1320,52.80
1326,53.04
1332,53.28
1338,53.52
1356,54.24
1374,54.96
1398,55.92
1410,56.40
1416,56.64
1428,57.12
1434,57.36
1464,58.56
1470,58.80
1500,60.00
1512,60.48
1518,60.72
1542,61.68
1554,62.16
1560,62.40
1572,62.88
1578,63.12
1590,63.60
1602,64.08
1620,64.80
1638,65.52
1650,66.00
1668,66.72
1674,66.96
1680,67.20
1698,67.92
1704,68.16
1710,68.40
1716,68.64
1722,68.88
1728,69.12
1734,69.36
1740,69.60
1752,70.08
1758,70.32
1764,70.56
1770,70.80
1776,71.04
1782,71.28
1788,71.52
1794,71.76
1800,72.00
1806,72.24
1812,72.48
1818,72.72
1824,72.96
1830,73.20
1836,73.44
1842,73.68
1854,74.16
1884,75.36
1902,76.08
1908,76.32
1920,76.80
1932,77.28
1938,77.52
1944,77.76
1950,78.00
1956,78.24
1962,78.48
1968,78.72
1974,78.96
1980,79.20
1986,79.44
1992,79.68
1998,79.92
2004,80.16
2022,80.88
2040,81.60
2058,82.32
2064,82.56
2076,83.04
2088,83.52
2100,84.00
2106,84.24
2112,84.48
2118,84.72
2124,84.96
2130,85.20
2142,85.68
2154,86.16
2160,86.40
2166,86.64
2250,90.00
2358,94.32
2544,101.76
2556,102.24
2562,102.48
2568,102.72
2580,103.20
2622,104.88
2634,105.36
2670,106.80
2712,108.48
2754,110.16
2766,110.64
2790,111.60
2808,112.32
