FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
66,2.64
72,2.88
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
114,4.56
126,5.04
132,5.28
180,7.20
294,11.76
552,22.08
558,22.32
564,22.56
570,22.80
576,23.04
582,23.28
588,23.52
594,23.76
606,24.24
612,24.48
636,25.44
660,26.40
684,27.36
696,27.84
708,28.32
732,29.28
738,29.52
756,30.24
780,31.20
804,32.16
828,33.12
840,33.60
852,34.08
864,34.56
882,35.28
912,36.48
948,37.92
972,38.88
978,39.12
984,39.36
990,39.60
996,39.84
1002,40.08
1014,40.56
1026,41.04
1068,42.72
1080,43.20
1092,43.68
1104,44.16
1116,44.64
1122,44.88
1134,45.36
1200,48.00
1254,50.16
1284,51.36
1308,52.32
1320,52.80
1338,53.52
1356,54.24
1374,54.96
1386,55.44
1422,56.88
1458,58.32
1494,59.76
1500,60.00
1512,60.48
1530,61.20
1536,61.44
1548,61.92
1560,62.40
1626,65.04
1638,65.52
1662,66.48
1674,66.96
1704,68.16
1716,68.64
1722,68.88
1734,69.36
1746,69.84
1752,70.08
1758,70.32
1764,70.56
1782,71.28
1800,72.00
1824,72.96
1872,74.88
1890,75.60
1926,77.04
2214,88.56
2256,90.24
2262,90.48
2316,92.64
2352,94.08
2400,96.00
2406,96.24
2412,96.48
2418,96.72
2442,97.68
2478,99.12
2502,100.08
2508,100.32
2514,100.56
2526,101.04
2532,101.28
2586,103.44
2622,104.88
2634,105.36
2658,106.32
2670,106.80
2682,107.28
2688,107.52
2694,107.76
2700,108.00
2706,108.24
2712,108.48
2724,108.96
2730,109.20
2772,110.88
2790,111.60
2820,112.80
2850,114.00
2886,115.44
2952,118.08
2988,119.52
3150,126.00
3198,127.92
3210,128.40
3222,128.88
3228,129.12
3234,129.36
3258,130.32
3264,130.56
3270,130.80
3300,132.00
3348,133.92
3354,134.16
3402,136.08
3420,136.80
3444,137.76
3456,138.24
3462,138.48
3468,138.72
3474,138.96
3486,139.44
3492,139.68
3504,140.16
3516,140.64
3540,141.60
3552,142.08
3576,143.04
3612,144.48
3654,146.16
3750,150.00
3756,150.24
3768,150.72
3774,150.96
3786,151.44
3822,152.88
3834,153.36
3852,154.08
3882,155.28
