FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
48,1.92
66,2.64
72,2.88
78,3.12
90,3.60
96,3.84
102,4.08
108,4.32
114,4.56
132,5.28
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
348,13.92
354,14.16
360,14.40
366,14.64
378,15.12
384,15.36
390,15.60
432,17.28
468,18.72
504,20.16
516,20.64
546,21.84
552,22.08
558,22.32
564,22.56
582,23.28
588,23.52
600,24.00
618,24.72
630,25.20
636,25.44
642,25.68
648,25.92
654,26.16
666,26.64
672,26.88
684,27.36
690,27.60
696,27.84
702,28.08
708,28.32
714,28.56
720,28.80
726,29.04
732,29.28
738,29.52
744,29.76
750,30.00
756,30.24
762,30.48
786,31.44
798,31.92
804,32.16
840,33.60
888,35.52
894,35.76
900,36.00
906,36.24
912,36.48
918,36.72
924,36.96
930,37.20
936,37.44
960,38.40
966,38.64
990,39.60
1074,42.96
1128,45.12
1164,46.56
1284,51.36
1368,54.72
1380,55.20
1392,55.68
1404,56.16
1416,56.64
1488,59.52
1548,61.92
1554,62.16
1566,62.64
1572,62.88
1584,63.36
1590,63.60
1596,63.84
1608,64.32
1620,64.80
1656,66.24
1662,66.48
1674,66.96
1692,67.68
1704,68.16
1716,68.64
1722,68.88
1728,69.12
1734,69.36
1752,70.08
1758,70.32
1770,70.80
1806,72.24
1812,72.48
1818,72.72
1824,72.96
1830,73.20
1836,73.44
1842,73.68
1848,73.92
1854,74.16
1866,74.64
1884,75.36
1908,76.32
1914,76.56
1920,76.80
2016,80.64
2028,81.12
2040,81.60
2058,82.32
2064,82.56
2100,84.00
2112,84.48
2130,85.20
2148,85.92
2184,87.36
2268,90.72
2274,90.96
2334,93.36
2382,95.28
2394,95.76
2400,96.00
2406,96.24
2412,96.48
2430,97.20
2484,99.36
2490,99.60
2580,103.20
2610,104.40
2634,105.36
2658,106.32
2676,107.04
2688,107.52
2700,108.00
2724,108.96
2736,109.44
2748,109.92
2754,110.16
2778,111.12
2784,111.36
2796,111.84
2808,112.32
2820,112.80
2844,113.76
2862,114.48
2880,115.20
2892,115.68
2904,116.16
2952,118.08
2976,119.04
3090,123.60
3120,124.80
3156,126.24
3162,126.48
3186,127.44
3198,127.92
