FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
48,1.92
54,2.16
60,2.40
72,2.88
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
120,4.80
132,5.28
138,5.52
144,5.76
156,6.24
270,10.80
294,11.76
300,12.00
306,12.24
312,12.48
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
354,14.16
360,14.40
366,14.64
396,15.84
432,17.28
450,18.00
462,18.48
474,18.96
480,19.20
486,19.44
492,19.68
522,20.88
540,21.60
564,22.56
600,24.00
606,24.24
612,24.48
630,25.20
648,25.92
690,27.60
696,27.84
702,28.08
708,28.32
720,28.80
726,29.04
732,29.28
738,29.52
774,30.96
822,32.88
870,34.80
876,35.04
882,35.28
888,35.52
894,35.76
900,36.00
906,36.24
912,36.48
930,37.20
936,37.44
984,39.36
1278,51.12
1338,53.52
1344,53.76
1356,54.24
1362,54.48
1392,55.68
1434,57.36
1446,57.84
1500,60.00
1536,61.44
1548,61.92
1560,62.40
1566,62.64
1596,63.84
1626,65.04
1632,65.28
1638,65.52
1644,65.76
1650,66.00
1656,66.24
1662,66.48
1692,67.68
1710,68.40
1752,70.08
1758,70.32
1776,71.04
1794,71.76
1806,72.24
1812,72.48
1818,72.72
1824,72.96
1830,73.20
1836,73.44
1848,73.92
1854,74.16
1872,74.88
1890,75.60
1914,76.56
1980,79.20
2028,81.12
2070,82.80
2106,84.24
2136,85.44
2154,86.16
2172,86.88
2190,87.60
2202,88.08
2226,89.04
2250,90.00
2268,90.72
2280,91.20
2286,91.44
2292,91.68
2298,91.92
2304,92.16
2310,92.40
2316,92.64
2322,92.88
2328,93.12
2334,93.36
2340,93.60
2370,94.80
2376,95.04
2382,95.28
2406,96.24
2412,96.48
2424,96.96
2442,97.68
2448,97.92
2496,99.84
2508,100.32
2520,100.80
2532,101.28
2550,102.00
2562,102.48
2598,103.92
2616,104.64
2622,104.88
2628,105.12
2640,105.60
2646,105.84
2658,106.32
2664,106.56
2670,106.80
2676,107.04
2688,107.52
2694,107.76
2700,108.00
2712,108.48
2724,108.96
2730,109.20
2736,109.44
2742,109.68
2796,111.84
2946,117.84
3048,121.92
3060,122.40
3120,124.80
3168,126.72
3228,129.12
3264,130.56
3312,132.48
3366,134.64
