FrameID,Seconds
0,0.00
12,0.48
18,0.72
24,0.96
36,1.44
42,1.68
54,2.16
60,2.40
72,2.88
78,3.12
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
126,5.04
252,10.08
414,16.56
420,16.80
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
456,18.24
462,18.48
468,18.72
474,18.96
480,19.20
486,19.44
510,20.40
540,21.60
546,21.84
552,22.08
564,22.56
570,22.80
600,24.00
606,24.24
612,24.48
618,24.72
630,25.20
642,25.68
648,25.92
666,26.64
678,27.12
684,27.36
690,27.60
702,28.08
720,28.80
726,29.04
732,29.28
738,29.52
756,30.24
792,31.68
822,32.88
852,34.08
864,34.56
876,35.04
882,35.28
912,36.48
948,37.92
978,39.12
990,39.60
996,39.84
1002,40.08
1008,40.32
1014,40.56
1020,40.80
1026,41.04
1032,41.28
1050,42.00
1056,42.24
1194,47.76
1212,48.48
1224,48.96
1242,49.68
1248,49.92
1260,50.40
1272,50.88
1434,57.36
1470,58.80
1476,59.04
1494,59.76
1524,60.96
1572,62.88
1614,64.56
1626,65.04
1644,65.76
1686,67.44
1722,68.88
1764,70.56
1776,71.04
1782,71.28
1800,72.00
1806,72.24
1812,72.48
1824,72.96
1860,74.40
1866,74.64
1878,75.12
1890,75.60
1896,75.84
1902,76.08
1908,76.32
1914,76.56
1920,76.80
1926,77.04
1932,77.28
1950,78.00
1968,78.72
1986,79.44
1992,79.68
1998,79.92
2016,80.64
2040,81.60
2106,84.24
2136,85.44
2172,86.88
2196,87.84
2226,89.04
2268,90.72
2298,91.92
2316,92.64
2400,96.00
2406,96.24
2412,96.48
2418,96.72
2424,96.96
2430,97.20
2448,97.92
2466,98.64
2532,101.28
2562,102.48
2598,103.92
2622,104.88
2664,106.56
2688,107.52
2718,108.72
2736,109.44
2742,109.68
2748,109.92
2760,110.40
2772,110.88
2784,111.36
2790,111.60
2802,112.08
2838,113.52
2850,114.00
2868,114.72
2874,114.96
2880,115.20
2886,115.44
2892,115.68
2898,115.92
2904,116.16
2910,116.40
2916,116.64
2922,116.88
2928,117.12
2934,117.36
2940,117.60
2946,117.84
2988,119.52
3000,120.00
3006,120.24
3012,120.48
3018,120.72
3024,120.96
3030,121.20
3138,125.52
3474,138.96
3534,141.36
3594,143.76
3612,144.48
3666,146.64
3726,149.04
3744,149.76
3762,150.48
3792,151.68
3828,153.12
3846,153.84
3930,157.20
3936,157.44
3978,159.12
4026,161.04
4032,161.28
4038,161.52
4044,161.76
4050,162.00
4092,163.68
4098,163.92
4104,164.16
4110,164.40
4116,164.64
4152,166.08
4158,166.32
4164,166.56
4176,167.04
4188,167.52
4200,168.00
4212,168.48
4218,168.72
4230,169.20
4242,169.68
4248,169.92
4254,170.16
4260,170.40
4266,170.64
4272,170.88
4278,171.12
4284,171.36
4308,172.32
4314,172.56
4320,172.80
4326,173.04
4332,173.28
4338,173.52
4344,173.76
4356,174.24
4362,174.48
4428,177.12
4476,179.04
4524,180.96
4536,181.44
4542,181.68
4548,181.92
4560,182.40
4566,182.64
4572,182.88
4578,183.12
4590,183.60
4602,184.08
4620,184.80
4626,185.04
4638,185.52
4644,185.76
4668,186.72
4686,187.44
4704,188.16
4716,188.64
4722,188.88
4728,189.12
4734,189.36
4740,189.60
4746,189.84
4770,190.80
4776,191.04
4788,191.52
4794,191.76
4800,192.00
4806,192.24
4818,192.72
4824,192.96
4842,193.68
4848,193.92
4866,194.64
4878,195.12
4884,195.36
5106,204.24
5130,205.20
5154,206.16
5304,212.16
5310,212.40
5316,212.64
5322,212.88
5328,213.12
5352,214.08
5358,214.32
5364,214.56
5382,215.28
5394,215.76
5412,216.48
5430,217.20
5454,218.16
5466,218.64
5490,219.60
5502,220.08
5526,221.04
5556,222.24
5586,223.44
5610,224.40
5628,225.12
5634,225.36
5640,225.60
5652,226.08
5664,226.56
5670,226.80
5682,227.28
5688,227.52
5700,228.00
5712,228.48
5742,229.68
5754,230.16
5760,230.40
5826,233.04
5844,233.76
5862,234.48
5880,235.20
5892,235.68
5904,236.16
5916,236.64
5934,237.36
5946,237.84
5970,238.80
6024,240.96
6048,241.92
6054,242.16
6066,242.64
6078,243.12
6102,244.08
6120,244.80
6132,245.28
6192,247.68
6222,248.88
6228,249.12
6246,249.84
6294,251.76
6300,252.00
6312,252.48
6324,252.96
6330,253.20
6342,253.68
6360,254.40
6372,254.88
6384,255.36
6402,256.08
6414,256.56
6438,257.52
6456,258.24
6474,258.96
6480,259.20
6498,259.92
6516,260.64
6534,261.36
6576,263.04
6582,263.28
6600,264.00
6606,264.24
6612,264.48
6624,264.96
6666,266.64
6966,278.64
6972,278.88
7002,280.08
7008,280.32
7014,280.56
7020,280.80
7038,281.52
7056,282.24
7074,282.96
7104,284.16
7110,284.40
7128,285.12
7158,286.32
7176,287.04
7182,287.28
7188,287.52
7236,289.44
7254,290.16
7260,290.40
7266,290.64
7290,291.60
7302,292.08
7350,294.00
7362,294.48
7374,294.96
7380,295.20
7386,295.44
7392,295.68
7398,295.92
7404,296.16
7410,296.40
7422,296.88
7428,297.12
7446,297.84
7464,298.56
7470,298.80
7482,299.28
7494,299.76
7518,300.72
7542,301.68
7548,301.92
7554,302.16
7560,302.40
7566,302.64
7578,303.12
7602,304.08
7608,304.32
7614,304.56
7632,305.28
7638,305.52
7644,305.76
7650,306.00
7656,306.24
7662,306.48
7668,306.72
7674,306.96
7680,307.20
7686,307.44
7692,307.68
7716,308.64
7722,308.88
7728,309.12
7734,309.36
7740,309.60
7758,310.32
7770,310.80
7776,311.04
7782,311.28
7788,311.52
7794,311.76
7800,312.00
7806,312.24
7818,312.72
7824,312.96
7842,313.68
7854,314.16
7860,314.40
7866,314.64
7872,314.88
7878,315.12
7884,315.36
7890,315.60
7896,315.84
7902,316.08
7908,316.32
7914,316.56
7920,316.80
7926,317.04
7938,317.52
7944,317.76
7950,318.00
7956,318.24
7962,318.48
7968,318.72
7998,319.92
8022,320.88
8052,322.08
8064,322.56
8094,323.76
8106,324.24
8190,327.60
8220,328.80
8238,329.52
8244,329.76
8274,330.96
8304,332.16
8316,332.64
8322,332.88
8328,333.12
8334,333.36
8340,333.60
8346,333.84
8352,334.08
8358,334.32
8364,334.56
8370,334.80
8376,335.04
8382,335.28
8394,335.76
8400,336.00
8622,344.88
8640,345.60
8652,346.08
8934,357.36
8940,357.60
8952,358.08
8982,359.28
9006,360.24
9054,362.16
9096,363.84
9120,364.80
9132,365.28
9192,367.68
9240,369.60
9276,371.04
9282,371.28
9312,372.48
9342,373.68
9372,374.88
9384,375.36
9402,376.08
9426,377.04
9438,377.52
9444,377.76
9450,378.00
9456,378.24
9462,378.48
9468,378.72
9474,378.96
9480,379.20
9486,379.44
9498,379.92
9504,380.16
9510,380.40
9546,381.84
9576,383.04
9618,384.72
9624,384.96
9630,385.20
9636,385.44
9642,385.68
9648,385.92
9654,386.16
9696,387.84
9702,388.08
9714,388.56
9732,389.28
9756,390.24
9762,390.48
9798,391.92
9840,393.60
9852,394.08
9876,395.04
9882,395.28
9906,396.24
9912,396.48
9918,396.72
9924,396.96
9930,397.20
9936,397.44
9942,397.68
9948,397.92
9954,398.16
9984,399.36
9990,399.60
9996,399.84
10002,400.08
10008,400.32
10014,400.56
10020,400.80
10026,401.04
10032,401.28
10056,402.24
10068,402.72
10092,403.68
10098,403.92
10110,404.40
10128,405.12
10140,405.60
10182,407.28
10212,408.48
10242,409.68
10272,410.88
10296,411.84
10344,413.76
10356,414.24
10368,414.72
10380,415.20
10404,416.16
10422,416.88
10428,417.12
10464,418.56
10476,419.04
10482,419.28
10488,419.52
10494,419.76
10506,420.24
10518,420.72
10524,420.96
10536,421.44
10542,421.68
10548,421.92
10554,422.16
10560,422.40
10566,422.64
10572,422.88
10584,423.36
10590,423.60
10596,423.84
10602,424.08
10620,424.80
10626,425.04
10632,425.28
10638,425.52
10644,425.76
10650,426.00
10656,426.24
10662,426.48
10674,426.96
10692,427.68
10698,427.92
10704,428.16
10710,428.40
10716,428.64
10722,428.88
10728,429.12
10734,429.36
10740,429.60
10746,429.84
10752,430.08
10758,430.32
10764,430.56
10770,430.80
10776,431.04
10782,431.28
10788,431.52
10794,431.76
10806,432.24
10812,432.48
10830,433.20
10842,433.68
10854,434.16
10860,434.40
10872,434.88
10878,435.12
10884,435.36
10890,435.60
10902,436.08
10920,436.80
10944,437.76
10950,438.00
10956,438.24
10962,438.48
10968,438.72
10974,438.96
10980,439.20
10986,439.44
10992,439.68
10998,439.92
11004,440.16
11010,440.40
11016,440.64
11022,440.88
11094,443.76
11520,460.80
11538,461.52
11550,462.00
11562,462.48
11574,462.96
11580,463.20
11586,463.44
11592,463.68
11598,463.92
11604,464.16
11610,464.40
11616,464.64
11622,464.88
11628,465.12
11634,465.36
11640,465.60
11646,465.84
11652,466.08
11658,466.32
11664,466.56
11670,466.80
11676,467.04
11682,467.28
11688,467.52
11694,467.76
11700,468.00
11706,468.24
11712,468.48
11718,468.72
11724,468.96
11748,469.92
11760,470.40
11766,470.64
11802,472.08
11832,473.28
11838,473.52
11844,473.76
11850,474.00
11856,474.24
11862,474.48
11868,474.72
11880,475.20
11886,475.44
11892,475.68
