FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
36,1.44
42,1.68
48,1.92
54,2.16
66,2.64
84,3.36
90,3.60
96,3.84
102,4.08
108,4.32
120,4.80
126,5.04
132,5.28
144,5.76
168,6.72
378,15.12
396,15.84
402,16.08
408,16.32
414,16.56
420,16.80
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
456,18.24
486,19.44
516,20.64
522,20.88
552,22.08
558,22.32
570,22.80
582,23.28
594,23.76
618,24.72
648,25.92
678,27.12
708,28.32
714,28.56
738,29.52
774,30.96
798,31.92
804,32.16
810,32.40
816,32.64
822,32.88
828,33.12
834,33.36
840,33.60
858,34.32
876,35.04
882,35.28
888,35.52
894,35.76
900,36.00
906,36.24
912,36.48
918,36.72
924,36.96
930,37.20
936,37.44
942,37.68
948,37.92
966,38.64
972,38.88
978,39.12
984,39.36
990,39.60
996,39.84
1002,40.08
1008,40.32
1014,40.56
1026,41.04
1032,41.28
1098,43.92
1110,44.40
1116,44.64
1128,45.12
1140,45.60
1146,45.84
1152,46.08
1164,46.56
1188,47.52
1200,48.00
1230,49.20
1284,51.36
1446,57.84
1452,58.08
1458,58.32
1464,58.56
1482,59.28
1488,59.52
1494,59.76
1500,60.00
1512,60.48
1518,60.72
1524,60.96
1530,61.20
1542,61.68
1554,62.16
1560,62.40
1566,62.64
1578,63.12
1590,63.60
1596,63.84
1608,64.32
1632,65.28
1638,65.52
1644,65.76
1656,66.24
1662,66.48
1668,66.72
1674,66.96
1680,67.20
1686,67.44
1692,67.68
1698,67.92
1704,68.16
1710,68.40
1716,68.64
1722,68.88
1728,69.12
1734,69.36
1740,69.60
1746,69.84
1752,70.08
1770,70.80
1776,71.04
1782,71.28
1788,71.52
1794,71.76
1800,72.00
1812,72.48
1824,72.96
1830,73.20
1848,73.92
1854,74.16
1860,74.40
1872,74.88
1878,75.12
1884,75.36
1890,75.60
1896,75.84
1902,76.08
1908,76.32
1914,76.56
1920,76.80
1932,77.28
1938,77.52
1944,77.76
1950,78.00
1956,78.24
1962,78.48
1974,78.96
1986,79.44
1998,79.92
2004,80.16
2010,80.40
2016,80.64
2040,81.60
2046,81.84
2052,82.08
2058,82.32
2064,82.56
2070,82.80
2076,83.04
2082,83.28
2088,83.52
2094,83.76
