FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
30,1.20
36,1.44
42,1.68
48,1.92
54,2.16
60,2.40
66,2.64
78,3.12
84,3.36
90,3.60
102,4.08
138,5.52
258,10.32
300,12.00
306,12.24
318,12.72
324,12.96
330,13.20
336,13.44
342,13.68
348,13.92
354,14.16
360,14.40
366,14.64
372,14.88
378,15.12
408,16.32
438,17.52
456,18.24
468,18.72
480,19.20
498,19.92
504,20.16
534,21.36
564,22.56
600,24.00
624,24.96
630,25.20
660,26.40
708,28.32
744,29.76
750,30.00
756,30.24
858,34.32
882,35.28
888,35.52
894,35.76
900,36.00
906,36.24
912,36.48
918,36.72
924,36.96
930,37.20
936,37.44
942,37.68
948,37.92
1092,43.68
1104,44.16
1116,44.64
1122,44.88
1128,45.12
1134,45.36
1140,45.60
1146,45.84
1152,46.08
1176,47.04
1266,50.64
1362,54.48
1386,55.44
1452,58.08
1458,58.32
1464,58.56
1470,58.80
1512,60.48
1542,61.68
1554,62.16
1584,63.36
1590,63.60
1596,63.84
1602,64.08
1608,64.32
1614,64.56
1620,64.80
1626,65.04
1638,65.52
1644,65.76
1650,66.00
1656,66.24
1662,66.48
1668,66.72
1674,66.96
1680,67.20
1692,67.68
1698,67.92
1704,68.16
1716,68.64
1728,69.12
1740,69.60
1782,71.28
1806,72.24
1830,73.20
1842,73.68
1848,73.92
1860,74.40
1866,74.64
1872,74.88
1884,75.36
1890,75.60
1902,76.08
1914,76.56
1926,77.04
1938,77.52
1944,77.76
1950,78.00
1956,78.24
1968,78.72
1974,78.96
1986,79.44
2010,80.40
2028,81.12
2046,81.84
2064,82.56
2070,82.80
2076,83.04
2082,83.28
2088,83.52
2094,83.76
2100,84.00
2106,84.24
2112,84.48
2118,84.72
2124,84.96
2130,85.20
2136,85.44
2148,85.92
2166,86.64
2184,87.36
2196,87.84
2202,88.08
2208,88.32
2220,88.80
2232,89.28
2244,89.76
2274,90.96
2286,91.44
2292,91.68
2298,91.92
2310,92.40
2316,92.64
2382,95.28
2430,97.20
2484,99.36
2490,99.60
2496,99.84
2502,100.08
2508,100.32
2520,100.80
2538,101.52
2550,102.00
2568,102.72
2592,103.68
2622,104.88
2634,105.36
2640,105.60
2658,106.32
2664,106.56
2682,107.28
2694,107.76
2700,108.00
