FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
42,1.68
54,2.16
60,2.40
84,3.36
102,4.08
126,5.04
186,7.44
234,9.36
240,9.60
246,9.84
252,10.08
258,10.32
264,10.56
270,10.80
276,11.04
282,11.28
288,11.52
300,12.00
312,12.48
330,13.20
360,14.40
390,15.60
426,17.04
432,17.28
456,18.24
468,18.72
480,19.20
486,19.44
516,20.64
546,21.84
552,22.08
558,22.32
582,23.28
594,23.76
606,24.24
612,24.48
618,24.72
624,24.96
630,25.20
636,25.44
642,25.68
672,26.88
684,27.36
690,27.60
696,27.84
702,28.08
708,28.32
720,28.80
744,29.76
750,30.00
756,30.24
774,30.96
792,31.68
798,31.92
804,32.16
810,32.40
816,32.64
822,32.88
828,33.12
834,33.36
840,33.60
846,33.84
852,34.08
858,34.32
870,34.80
876,35.04
906,36.24
1110,44.40
1152,46.08
1350,54.00
1392,55.68
1398,55.92
1416,56.64
1470,58.80
1482,59.28
1530,61.20
1536,61.44
1602,64.08
1608,64.32
1614,64.56
1620,64.80
1710,68.40
1758,70.32
1770,70.80
1812,72.48
1824,72.96
1902,76.08
1950,78.00
1992,79.68
2028,81.12
2040,81.60
2046,81.84
2052,82.08
2058,82.32
2064,82.56
2076,83.04
2088,83.52
2100,84.00
2214,88.56
2256,90.24
2316,92.64
2334,93.36
2388,95.52
2430,97.20
2526,101.04
2610,104.40
2640,105.60
2670,106.80
2718,108.72
2766,110.64
2802,112.08
2808,112.32
2820,112.80
2874,114.96
2892,115.68
3018,120.72
3060,122.40
3120,124.80
3162,126.48
3174,126.96
3186,127.44
3192,127.68
3198,127.92
3204,128.16
3216,128.64
3222,128.88
3228,129.12
3234,129.36
3264,130.56
3282,131.28
3300,132.00
3312,132.48
3324,132.96
3336,133.44
3366,134.64
3372,134.88
3510,140.40
3558,142.32
3588,143.52
3606,144.24
3618,144.72
3636,145.44
3642,145.68
3648,145.92
3660,146.40
3672,146.88
3678,147.12
3684,147.36
3720,148.80
3750,150.00
3762,150.48
3798,151.92
3804,152.16
3810,152.40
3822,152.88
3828,153.12
3834,153.36
3840,153.60
3846,153.84
3852,154.08
3858,154.32
3882,155.28
3894,155.76
3930,157.20
3942,157.68
3990,159.60
4026,161.04
4044,161.76
