FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
24,0.96
30,1.20
36,1.44
48,1.92
54,2.16
60,2.40
66,2.64
72,2.88
78,3.12
84,3.36
96,3.84
114,4.56
150,6.00
252,10.08
402,16.08
408,16.32
414,16.56
420,16.80
426,17.04
432,17.28
438,17.52
444,17.76
450,18.00
456,18.24
468,18.72
480,19.20
510,20.40
528,21.12
534,21.36
564,22.56
588,23.52
594,23.76
612,24.48
648,25.92
666,26.64
672,26.88
678,27.12
684,27.36
696,27.84
708,28.32
714,28.56
720,28.80
726,29.04
732,29.28
738,29.52
744,29.76
750,30.00
756,30.24
762,30.48
768,30.72
774,30.96
804,32.16
810,32.40
816,32.64
822,32.88
828,33.12
834,33.36
840,33.60
846,33.84
852,34.08
858,34.32
864,34.56
876,35.04
882,35.28
954,38.16
1110,44.40
1260,50.40
1404,56.16
1410,56.40
1446,57.84
1464,58.56
1470,58.80
1476,59.04
1482,59.28
1500,60.00
1530,61.20
1578,63.12
1608,64.32
1620,64.80
1650,66.00
1656,66.24
1668,66.72
1674,66.96
1692,67.68
1716,68.64
1734,69.36
1770,70.80
1782,71.28
1788,71.52
1794,71.76
1800,72.00
1806,72.24
1812,72.48
1818,72.72
1824,72.96
1830,73.20
1872,74.88
1932,77.28
1956,78.24
1962,78.48
1974,78.96
1980,79.20
1992,79.68
2034,81.36
2070,82.80
2112,84.48
2148,85.92
2154,86.16
2160,86.40
2190,87.60
2202,88.08
2208,88.32
2226,89.04
2232,89.28
2304,92.16
2310,92.40
2316,92.64
2322,92.88
2328,93.12
2334,93.36
2340,93.60
2346,93.84
2352,94.08
2358,94.32
2364,94.56
2370,94.80
2382,95.28
2394,95.76
2442,97.68
2490,99.60
2556,102.24
2562,102.48
2568,102.72
2574,102.96
2580,103.20
2586,103.44
2592,103.68
2598,103.92
2604,104.16
2610,104.40
2622,104.88
2628,105.12
2634,105.36
2640,105.60
2646,105.84
2658,106.32
2718,108.72
2736,109.44
2772,110.88
2778,111.12
2784,111.36
2790,111.60
2814,112.56
2844,113.76
2886,115.44
2946,117.84
2958,118.32
2964,118.56
2970,118.80
2976,119.04
2982,119.28
2988,119.52
2994,119.76
3000,120.00
3006,120.24
3012,120.48
3018,120.72
3024,120.96
3048,121.92
3324,132.96
