FrameID,Seconds
0,0.00
6,0.24
12,0.48
18,0.72
42,1.68
48,1.92
60,2.40
72,2.88
84,3.36
90,3.60
102,4.08
108,4.32
120,4.80
144,5.76
246,9.84
282,11.28
462,18.48
468,18.72
474,18.96
480,19.20
486,19.44
492,19.68
498,19.92
504,20.16
510,20.40
522,20.88
528,21.12
552,22.08
582,23.28
612,24.48
648,25.92
654,26.16
660,26.40
672,26.88
696,27.84
702,28.08
708,28.32
720,28.80
726,29.04
732,29.28
738,29.52
750,30.00
768,30.72
780,31.20
810,32.40
840,33.60
876,35.04
894,35.76
900,36.00
906,36.24
924,36.96
936,37.44
948,37.92
960,38.40
972,38.88
996,39.84
1002,40.08
1008,40.32
1014,40.56
1020,40.80
1032,41.28
1038,41.52
1044,41.76
1050,42.00
1056,42.24
1062,42.48
1068,42.72
1074,42.96
1092,43.68
1098,43.92
1104,44.16
1254,50.16
1272,50.88
1284,51.36
1290,51.60
1302,52.08
1314,52.56
1320,52.80
1326,53.04
1332,53.28
1560,62.40
1626,65.04
1758,70.32
1776,71.04
1788,71.52
1818,72.72
1824,72.96
1836,73.44
1878,75.12
1890,75.60
1950,78.00
1980,79.20
2022,80.88
2046,81.84
2064,82.56
2070,82.80
2088,83.52
2094,83.76
2100,84.00
2106,84.24
2112,84.48
2118,84.72
2124,84.96
2154,86.16
2166,86.64
2208,88.32
2226,89.04
2238,89.52
2298,91.92
2310,92.40
2322,92.88
2340,93.60
2346,93.84
2370,94.80
2388,95.52
2394,95.76
2406,96.24
2412,96.48
2424,96.96
2430,97.20
2448,97.92
2460,98.40
2466,98.64
2472,98.88
2490,99.60
2496,99.84
2502,100.08
2508,100.32
2514,100.56
2520,100.80
2526,101.04
2532,101.28
2538,101.52
2544,101.76
2550,102.00
2556,102.24
2562,102.48
2640,105.60
2664,106.56
2694,107.76
2712,108.48
2742,109.68
2760,110.40
2778,111.12
2784,111.36
2850,114.00
2886,115.44
2958,118.32
2982,119.28
2988,119.52
2994,119.76
3006,120.24
3012,120.48
3018,120.72
3024,120.96
3030,121.20
3036,121.44
3042,121.68
3090,123.60
3102,124.08
3108,124.32
3114,124.56
3120,124.80
3126,125.04
3144,125.76
3492,139.68
3564,142.56
3582,143.28
3618,144.72
3636,145.44
3642,145.68
3648,145.92
